"","LocalityName","Treatment","Years_Since_Exclosure","Group","Month","Mean_Subplot_Albedo","SE"
"12816","stangeskovene_aurskog","B",6,"Composite",6,0.150117042902798,0.00327752381733108
"12817","stangeskovene_eidskog","B",6,"Composite",6,0.143961590099365,0.00535638520456181
"12818","steinkjer_1bbb","B",6,"Composite",6,0.154633797651124,0.0015313224470118
"12819","steinkjer_2bbb","B",6,"Composite",6,0.15205547395779,0.00185022608067233
"12820","stig_dahlen","B",6,"Composite",6,0.147984548627259,0.0037361205349879
"12821","sub_namdalseid","B",6,"Composite",6,0.158091348046567,0.00043397037524394
"12822","truls_holm","B",6,"Composite",6,0.150054194754263,0.001073669755314
"12823","verdal_1vb","B",6,"Composite",6,0.152159591428599,0.00166426521221431
"12824","verdal_2vb","B",6,"Composite",6,0.143189691402954,0.00344297051199035
"12825","bratsberg","UB",6,"Composite",6,0.143818832673542,0.00413137006925898
"12826","didrik_holmsen","UB",6,"Composite",6,0.141692126625518,0.00624782902849208
"12827","drangedal1","UB",6,"Composite",6,0.154877531616965,0.00150599044094367
"12828","drangedal3","UB",6,"Composite",6,0.15576093110193,0.000139739751005272
"12829","drangedal4","UB",6,"Composite",6,0.14500904101325,0.00225872209982055
"12830","eidskog","UB",6,"Composite",6,0.143285801233251,0.00147711094774663
"12831","fet_3","UB",6,"Composite",6,0.151666958756039,0.00160973786171958
"12832","fritsoe1","UB",6,"Composite",6,0.143381316397425,0.00422003251362364
"12833","fritsoe2","UB",6,"Composite",6,0.148350002274239,0.00082408943397449
"12834","furesdal","UB",6,"Composite",6,0.143453110910574,0.00422489219296725
"12835","halvard_pramhus","UB",6,"Composite",6,0.149510873418929,0.00473075167747911
"12836","hi_tydal","UB",6,"Composite",6,0.148630166745117,0.00279413732985639
"12837","kviteseid1","UB",6,"Composite",6,0.154211605799175,0.00396160678319718
"12838","kviteseid2","UB",6,"Composite",6,0.15112759224799,0.00231720996633918
"12839","kviteseid3","UB",6,"Composite",6,0.150802673152217,0.00147201089192551
"12840","malvik","UB",6,"Composite",6,0.152169788041741,0.00246809834184018
"12841","namdalseid_1kub","UB",6,"Composite",6,0.147576125300701,0.00279925725667968
"12842","nome_cappelen1","UB",6,"Composite",6,0.144697266840834,0.000357321354944823
"12843","nome_cappelen2","UB",6,"Composite",6,0.146789953594191,0.00128625671360238
"12844","notodden3","UB",6,"Composite",6,0.147816967746406,0.00365682353533025
"12845","notodden5","UB",6,"Composite",6,0.118081296052993,0.00344654218004608
"12846","notodden6","UB",6,"Composite",6,0.148620126381933,0.00114941587179544
"12847","nsb_verdal","UB",6,"Composite",6,0.159148080021823,0.00211769510396649
"12848","selbu_flub","UB",6,"Composite",6,0.147812733599136,0.00342039609294626
"12849","selbu_kl","UB",6,"Composite",6,0.140110606519864,0.000660479412446323
"12850","selbu_sl","UB",6,"Composite",6,0.152187305910312,0.0013782093303412
"12851","singsaas","UB",6,"Composite",6,0.144334999553443,0.00150086633391211
"12852","sl_tydal","UB",6,"Composite",6,0.147108671980655,0.00332565962088366
"12853","stangeskovene_aurskog","UB",6,"Composite",6,0.152580847273792,0.00237779322846081
"12854","stangeskovene_eidskog","UB",6,"Composite",6,0.150984429788853,0.00120161860695967
"12855","steinkjer_1bbb","UB",6,"Composite",6,0.154937574082756,0.00138943779619057
"12856","steinkjer_2bbb","UB",6,"Composite",6,0.157409327959002,0.00107911091915657
"12857","stig_dahlen","UB",6,"Composite",6,0.113231085961589,0.00154568387247599
"12858","sub_namdalseid","UB",6,"Composite",6,0.153252831472591,0.00198001076530624
"12859","truls_holm","UB",6,"Composite",6,0.144773409473809,0.00513332084865596
"12860","verdal_1vb","UB",6,"Composite",6,0.150467656502124,0.00177528360446591
"12861","verdal_2vb","UB",6,"Composite",6,0.144165291196495,0.00141717203760491
"12862","bratsberg","B",7,"Composite",6,0.157595471102743,0.000715725952083034
"12863","didrik_holmsen","B",7,"Composite",6,0.147842360445984,0.00171777180905415
"12864","drangedal1","B",7,"Composite",6,0.148531281812917,0.000649577553149314
"12865","drangedal3","B",7,"Composite",6,0.150368932557776,0.00242561581872941
"12866","drangedal4","B",7,"Composite",6,0.149586113922773,0.00537252928925384
"12867","eidskog","B",7,"Composite",6,0.138766526627259,0.0052884712280774
"12868","fet_3","B",7,"Composite",6,0.137687162650003,0.01381953764363
"12869","fritsoe1","B",7,"Composite",6,0.148781441999485,0.00347397836780245
"12870","fritsoe2","B",7,"Composite",6,0.148315084642517,0.00409749376270702
"12871","furesdal","B",7,"Composite",6,0.148301681365857,0.000966041256908154
"12872","halvard_pramhus","B",7,"Composite",6,0.133682891914149,0.00659949053303622
"12873","hi_tydal","B",7,"Composite",6,0.144822927201194,0.0109022199698885
"12874","kviteseid1","B",7,"Composite",6,0.152799518847656,0.003266985960484
"12875","kviteseid2","B",7,"Composite",6,0.151120580445507,0.00151633227970198
"12876","kviteseid3","B",7,"Composite",6,0.156775948179764,0.000798822436270975
"12877","malvik","B",7,"Composite",6,0.149930292188098,0.00451541815140607
"12878","namdalseid_1kub","B",7,"Composite",6,0.154848589683898,0.000945939632759751
"12879","nome_cappelen1","B",7,"Composite",6,0.146638765264409,0.00360142858382932
"12880","nome_cappelen2","B",7,"Composite",6,0.145093793031507,0.00182008072338102
"12881","notodden3","B",7,"Composite",6,0.142366782647239,0.00488177930456806
"12882","notodden5","B",7,"Composite",6,0.13837918669611,0.00571228360352024
"12883","notodden6","B",7,"Composite",6,0.14448703643875,0.00275610398042544
"12884","nsb_verdal","B",7,"Composite",6,0.15194938127057,0.00239054980884142
"12885","selbu_flub","B",7,"Composite",6,0.142349086156266,0.00360065624779883
"12886","selbu_kl","B",7,"Composite",6,0.142480532797131,0.00128447397710774
"12887","selbu_sl","B",7,"Composite",6,0.153809570582795,0.0019410221222012
"12888","singsaas","B",7,"Composite",6,0.148129869579048,0.00222374302204797
"12889","sl_tydal","B",7,"Composite",6,0.154517920768852,0.0018461840255912
"12890","stangeskovene_aurskog","B",7,"Composite",6,0.153523066290501,0.00294018662471345
"12891","stangeskovene_eidskog","B",7,"Composite",6,0.143287418572573,0.00546537549445801
"12892","steinkjer_1bbb","B",7,"Composite",6,0.154780452590495,0.00228849431189312
"12893","steinkjer_2bbb","B",7,"Composite",6,0.152410886350862,0.000729576872731969
"12894","stig_dahlen","B",7,"Composite",6,0.142680601934533,0.00348262937186687
"12895","sub_namdalseid","B",7,"Composite",6,0.157467262922853,0.000566820106833604
"12896","truls_holm","B",7,"Composite",6,0.146514751963079,0.00198388758715836
"12897","verdal_1vb","B",7,"Composite",6,0.154321660717603,0.00280549954853238
"12898","verdal_2vb","B",7,"Composite",6,0.140812664943629,0.0045150009674076
"12899","bratsberg","UB",7,"Composite",6,0.139425066535525,0.00527845265951602
"12900","didrik_holmsen","UB",7,"Composite",6,0.138373065607442,0.00637233658998975
"12901","drangedal1","UB",7,"Composite",6,0.154190724106587,0.00207482771417196
"12902","drangedal3","UB",7,"Composite",6,0.155927724475219,0.00022128642983944
"12903","drangedal4","UB",7,"Composite",6,0.144141125773736,0.00279619172341257
"12904","eidskog","UB",7,"Composite",6,0.141936068348854,0.00184795959714213
"12905","fet_3","UB",7,"Composite",6,0.14790118026579,0.00256151606850714
"12906","fritsoe1","UB",7,"Composite",6,0.141876769926598,0.00427260475634213
"12907","fritsoe2","UB",7,"Composite",6,0.145780078943524,0.00134271243921255
"12908","furesdal","UB",7,"Composite",6,0.142749852047288,0.00478043757566814
"12909","halvard_pramhus","UB",7,"Composite",6,0.148247056181447,0.00556264068563462
"12910","hi_tydal","UB",7,"Composite",6,0.145245467819407,0.00415317902085099
"12911","kviteseid1","UB",7,"Composite",6,0.15495034844421,0.0030671112870707
"12912","kviteseid2","UB",7,"Composite",6,0.150918213910355,0.00200435531840426
"12913","kviteseid3","UB",7,"Composite",6,0.149883255854746,0.00251412069805896
"12914","malvik","UB",7,"Composite",6,0.150007214681618,0.00355643355729632
"12915","namdalseid_1kub","UB",7,"Composite",6,0.145824754638156,0.00291849053168956
"12916","nome_cappelen1","UB",7,"Composite",6,0.143654982687678,0.000854889716542702
"12917","nome_cappelen2","UB",7,"Composite",6,0.144779296364649,0.00204232956844505
"12918","notodden3","UB",7,"Composite",6,0.147018175200249,0.00403893696574402
"12919","notodden5","UB",7,"Composite",6,0.120145914229738,0.00380174561166699
"12920","notodden6","UB",7,"Composite",6,0.149337294222921,0.000860798090975199
"12921","nsb_verdal","UB",7,"Composite",6,0.157712478988096,0.00349475071078477
"12922","selbu_flub","UB",7,"Composite",6,0.14476315645548,0.00253449376551083
"12923","selbu_kl","UB",7,"Composite",6,0.138307374357131,0.000702089336548294
"12924","selbu_sl","UB",7,"Composite",6,0.15000203200211,0.00127305380273601
"12925","singsaas","UB",7,"Composite",6,0.144498747591473,0.00155839893172824
"12926","sl_tydal","UB",7,"Composite",6,0.144723260883838,0.00448981916178715
"12927","stangeskovene_aurskog","UB",7,"Composite",6,0.151536543555207,0.00326593539022747
"12928","stangeskovene_eidskog","UB",7,"Composite",6,0.148864203146548,0.00138127945775378
"12929","steinkjer_1bbb","UB",7,"Composite",6,0.153242513055205,0.00208417185429572
"12930","steinkjer_2bbb","UB",7,"Composite",6,0.15702419079071,0.00121280922686659
"12931","stig_dahlen","UB",7,"Composite",6,0.107829407894758,0.00184880194587454
"12932","sub_namdalseid","UB",7,"Composite",6,0.150909159485495,0.00174597013957352
"12933","truls_holm","UB",7,"Composite",6,0.141319409974898,0.00529015898115896
"12934","verdal_1vb","UB",7,"Composite",6,0.150661101598032,0.00175428980709949
"12935","verdal_2vb","UB",7,"Composite",6,0.139243608234343,0.0020135021294097
"12936","bratsberg","B",8,"Composite",6,0.156743067802169,0.000811300901273336
"12937","didrik_holmsen","B",8,"Composite",6,0.148789797422496,0.00250704191818257
"12938","drangedal1","B",8,"Composite",6,0.147147860884221,0.000567274154411484
"12939","drangedal3","B",8,"Composite",6,0.150137370145175,0.00274004367377346
"12940","drangedal4","B",8,"Composite",6,0.147601269378462,0.00519982636851718
"12941","fritsoe1","B",8,"Composite",6,0.146852670796697,0.00332118854600907
"12942","fritsoe2","B",8,"Composite",6,0.14314007293388,0.00554699019034392
"12943","furesdal","B",8,"Composite",6,0.148013275347537,0.000971858685954602
"12944","halvard_pramhus","B",8,"Composite",6,0.135241350954033,0.00726680882492887
"12945","hi_tydal","B",8,"Composite",6,0.155407121012867,0.00119322979147099
"12946","kviteseid1","B",8,"Composite",6,0.152238115176851,0.00400739812288229
"12947","kviteseid2","B",8,"Composite",6,0.148734555580057,0.00221160633060456
"12948","kviteseid3","B",8,"Composite",6,0.156457029902869,0.000901310411898967
"12949","malvik","B",8,"Composite",6,0.155038704335296,0.00293445706357774
"12950","namdalseid_1kub","B",8,"Composite",6,0.153811083144417,0.000947088453477312
"12951","nome_cappelen1","B",8,"Composite",6,0.145873877766739,0.00541050539609924
"12952","nome_cappelen2","B",8,"Composite",6,0.144509386524292,0.0021718291555736
"12953","notodden3","B",8,"Composite",6,0.140468398644986,0.00777749994802264
"12954","notodden5","B",8,"Composite",6,0.135716556479463,0.0066944435585604
"12955","notodden6","B",8,"Composite",6,0.143388745111433,0.0024681217925168
"12956","nsb_verdal","B",8,"Composite",6,0.150787009756091,0.00248389942694703
"12957","selbu_flub","B",8,"Composite",6,0.14312459891295,0.00286345212850106
"12958","selbu_kl","B",8,"Composite",6,0.144396190675783,0.00183582619265531
"12959","selbu_sl","B",8,"Composite",6,0.152588223148695,0.00319371899122056
"12960","singsaas","B",8,"Composite",6,0.147713823820058,0.00198916976446806
"12961","sl_tydal","B",8,"Composite",6,0.15415383944725,0.00163611397664753
"12962","stangeskovene_aurskog","B",8,"Composite",6,0.14913844576448,0.00242270001783738
"12963","stangeskovene_eidskog","B",8,"Composite",6,0.144041042888403,0.00558394678208697
"12964","steinkjer_1bbb","B",8,"Composite",6,0.153670519228782,0.00218962840088401
"12965","steinkjer_2bbb","B",8,"Composite",6,0.154593668930547,0.00122802825940058
"12966","stig_dahlen","B",8,"Composite",6,0.141190180591946,0.00438629263358553
"12967","sub_namdalseid","B",8,"Composite",6,0.15700193538427,0.000947549849504216
"12968","truls_holm","B",8,"Composite",6,0.145508625244929,0.00240211785517503
"12969","verdal_1vb","B",8,"Composite",6,0.154117351575705,0.00236599092023251
"12970","verdal_2vb","B",8,"Composite",6,0.13535184511502,0.00484207069917504
"12971","bratsberg","UB",8,"Composite",6,0.134506693017679,0.00612194886875474
"12972","didrik_holmsen","UB",8,"Composite",6,0.1367219684525,0.00764870927235488
"12973","drangedal1","UB",8,"Composite",6,0.151537311844758,0.00243637169281004
"12974","drangedal3","UB",8,"Composite",6,0.153969607068154,0.000428377504640483
"12975","drangedal4","UB",8,"Composite",6,0.141014740236239,0.00268869393308475
"12976","fritsoe1","UB",8,"Composite",6,0.139716413114217,0.00442165875496211
"12977","fritsoe2","UB",8,"Composite",6,0.142260765380949,0.00153066591800198
"12978","furesdal","UB",8,"Composite",6,0.142411257422954,0.00452292897252592
"12979","halvard_pramhus","UB",8,"Composite",6,0.147252669598973,0.0063408859271205
"12980","hi_tydal","UB",8,"Composite",6,0.142628264004363,0.00391139824264001
"12981","kviteseid1","UB",8,"Composite",6,0.154524271597564,0.00312977058071229
"12982","kviteseid2","UB",8,"Composite",6,0.14928018739199,0.00233130278171886
"12983","kviteseid3","UB",8,"Composite",6,0.148090734483616,0.00292434245443269
"12984","malvik","UB",8,"Composite",6,0.149900117787773,0.00326683074009779
"12985","namdalseid_1kub","UB",8,"Composite",6,0.140231052092538,0.0048046613749225
"12986","nome_cappelen1","UB",8,"Composite",6,0.142787169293589,0.00155043543927592
"12987","nome_cappelen2","UB",8,"Composite",6,0.143361884509883,0.00238579346426128
"12988","notodden3","UB",8,"Composite",6,0.147698890641691,0.00448335322024958
"12989","notodden5","UB",8,"Composite",6,0.118519995983676,0.00303653869045687
"12990","notodden6","UB",8,"Composite",6,0.148086301629701,0.00100437528595142
"12991","nsb_verdal","UB",8,"Composite",6,0.157507439037822,0.00369976960021131
"12992","selbu_flub","UB",8,"Composite",6,0.140394903834681,0.00273736568528862
"12993","selbu_kl","UB",8,"Composite",6,0.137266182145492,0.00116012858088215
"12994","selbu_sl","UB",8,"Composite",6,0.145758232273754,0.0021841100218267
"12995","singsaas","UB",8,"Composite",6,0.146491496131626,0.000234901555345068
"12996","sl_tydal","UB",8,"Composite",6,0.140680007298572,0.0066995226676248
"12997","stangeskovene_aurskog","UB",8,"Composite",6,0.149187481920632,0.00257658217079056
"12998","stangeskovene_eidskog","UB",8,"Composite",6,0.147518043240701,0.00190952004438288
"12999","steinkjer_1bbb","UB",8,"Composite",6,0.151651675568789,0.00244240662154193
"13000","steinkjer_2bbb","UB",8,"Composite",6,0.155199868967837,0.00165381187269687
"13001","stig_dahlen","UB",8,"Composite",6,0.108337102715825,0.00252269290293749
"13002","sub_namdalseid","UB",8,"Composite",6,0.148373204663872,0.00428644137013173
"13003","truls_holm","UB",8,"Composite",6,0.140201184621399,0.00556367638384034
"13004","verdal_1vb","UB",8,"Composite",6,0.149535218716337,0.00181002327869568
"13005","verdal_2vb","UB",8,"Composite",6,0.136792490527548,0.00401050463328889
"13006","bratsberg","B",9,"Composite",6,0.154755689848476,0.000523151333520165
"13007","drangedal1","B",9,"Composite",6,0.146695088809535,0.000788951071948654
"13008","drangedal3","B",9,"Composite",6,0.150563420645065,0.00264927420304573
"13009","drangedal4","B",9,"Composite",6,0.146366533336315,0.00541381156823037
"13010","fritsoe1","B",9,"Composite",6,0.145542417834014,0.00350838325959854
"13011","fritsoe2","B",9,"Composite",6,0.142107248412284,0.00581368609668586
"13012","furesdal","B",9,"Composite",6,0.148426808102004,0.000909177082869674
"13013","hi_tydal","B",9,"Composite",6,0.151493206106827,0.00477801825826295
"13014","kviteseid1","B",9,"Composite",6,0.152133616012717,0.0045204620917519
"13015","kviteseid2","B",9,"Composite",6,0.147098800744618,0.00296241996070853
"13016","kviteseid3","B",9,"Composite",6,0.156109587585062,0.000909854059577483
"13017","malvik","B",9,"Composite",6,0.153222532276252,0.00420868790103488
"13018","namdalseid_1kub","B",9,"Composite",6,0.153268795006208,0.000957980397658367
"13019","nome_cappelen1","B",9,"Composite",6,0.144116278921308,0.00364441270058321
"13020","nome_cappelen2","B",9,"Composite",6,0.143901316406209,0.0020929611309253
"13021","notodden3","B",9,"Composite",6,0.138824885077038,0.0057396129767569
"13022","notodden5","B",9,"Composite",6,0.132847028914164,0.00675290147810344
"13023","notodden6","B",9,"Composite",6,0.14143409228126,0.00245003483714736
"13024","nsb_verdal","B",9,"Composite",6,0.148260760093896,0.00294555716910658
"13025","selbu_flub","B",9,"Composite",6,0.154140437754525,0.00183641058224504
"13026","selbu_kl","B",9,"Composite",6,0.141328556772088,0.00155835341854599
"13027","selbu_sl","B",9,"Composite",6,0.150817607037624,0.00382261725997846
"13028","singsaas","B",9,"Composite",6,0.147846294274122,0.00202571067946927
"13029","sl_tydal","B",9,"Composite",6,0.153296796199866,0.0016449093593185
"13030","steinkjer_1bbb","B",9,"Composite",6,0.152963146470197,0.0020143894206288
"13031","steinkjer_2bbb","B",9,"Composite",6,0.153673232281684,0.00107021084517363
"13032","sub_namdalseid","B",9,"Composite",6,0.156188835213949,0.00123242840762831
"13033","verdal_1vb","B",9,"Composite",6,0.153396171371032,0.00295940292878557
"13034","verdal_2vb","B",9,"Composite",6,0.137787687350188,0.00542983288110721
"13035","bratsberg","UB",9,"Composite",6,0.130973734386119,0.00690325616650399
"13036","drangedal1","UB",9,"Composite",6,0.151325949637766,0.00307172939495361
"13037","drangedal3","UB",9,"Composite",6,0.152995904031889,0.000617340736106885
"13038","drangedal4","UB",9,"Composite",6,0.140447179822521,0.00296121613918308
"13039","fritsoe1","UB",9,"Composite",6,0.137855371439427,0.005143786487597
"13040","fritsoe2","UB",9,"Composite",6,0.141756534007626,0.00160821998334839
"13041","furesdal","UB",9,"Composite",6,0.142217739300719,0.00494380764938931
"13042","hi_tydal","UB",9,"Composite",6,0.140882369401649,0.00457638337903516
"13043","kviteseid1","UB",9,"Composite",6,0.154157016039584,0.00343856201982282
"13044","kviteseid2","UB",9,"Composite",6,0.148652861864674,0.00244643391041848
"13045","kviteseid3","UB",9,"Composite",6,0.147038898092256,0.0035441168538553
"13046","malvik","UB",9,"Composite",6,0.148287323849724,0.00389387254085041
"13047","namdalseid_1kub","UB",9,"Composite",6,0.138106934551524,0.00492579825029144
"13048","nome_cappelen1","UB",9,"Composite",6,0.141803166225504,0.00172388606934344
"13049","nome_cappelen2","UB",9,"Composite",6,0.141940697262591,0.00241136795235361
"13050","notodden3","UB",9,"Composite",6,0.14719485274491,0.0047633454150566
"13051","notodden5","UB",9,"Composite",6,0.117601957530913,0.00286889790693964
"13052","notodden6","UB",9,"Composite",6,0.147255259633242,0.0011186548193902
"13053","nsb_verdal","UB",9,"Composite",6,0.155029679205453,0.00264873456161433
"13054","selbu_flub","UB",9,"Composite",6,0.139319029621788,0.00169452942106389
"13055","selbu_kl","UB",9,"Composite",6,0.135281809249889,0.00179190088519558
"13056","selbu_sl","UB",9,"Composite",6,0.14521467139815,0.00401675452286268
"13057","singsaas","UB",9,"Composite",6,0.146052183930493,0.000513509327231325
"13058","sl_tydal","UB",9,"Composite",6,0.139589564455611,0.00673732256469157
"13059","steinkjer_1bbb","UB",9,"Composite",6,0.151351402965829,0.0026282863106442
"13060","steinkjer_2bbb","UB",9,"Composite",6,0.154453769432887,0.00149662698247161
"13061","sub_namdalseid","UB",9,"Composite",6,0.148561941589613,0.00463329184652453
"13062","verdal_1vb","UB",9,"Composite",6,0.148637206353195,0.00142318730356319
"13063","verdal_2vb","UB",9,"Composite",6,0.142184503050462,0.0056614882980059
"13064","bratsberg","B",10,"Composite",6,0.155988112334174,0.000646549748560989
"13065","hi_tydal","B",10,"Composite",6,0.150213699448618,0.00568247223391836
"13066","malvik","B",10,"Composite",6,0.154892371652375,0.00252326269820791
"13067","namdalseid_1kub","B",10,"Composite",6,0.153915837703358,0.000788022090170944
"13068","nsb_verdal","B",10,"Composite",6,0.146868929073013,0.00338119922676776
"13069","selbu_flub","B",10,"Composite",6,0.136590385951216,0.0186861589052954
"13070","selbu_kl","B",10,"Composite",6,0.143343675077967,0.00144594293814517
"13071","selbu_sl","B",10,"Composite",6,0.148689593869351,0.00227849903169046
"13072","singsaas","B",10,"Composite",6,0.148178780684778,0.00168638253494621
"13073","sl_tydal","B",10,"Composite",6,0.153133417129388,0.00176759899127219
"13074","steinkjer_1bbb","B",10,"Composite",6,0.15373191737989,0.00215749327128169
"13075","steinkjer_2bbb","B",10,"Composite",6,0.152726949788775,0.00200113206375277
"13076","sub_namdalseid","B",10,"Composite",6,0.155748380898298,0.00112411029524122
"13077","verdal_1vb","B",10,"Composite",6,0.154037640036045,0.0028533889580964
"13078","verdal_2vb","B",10,"Composite",6,0.138452293489251,0.00457600834729489
"13079","bratsberg","UB",10,"Composite",6,0.132027459994048,0.00607429441715135
"13080","hi_tydal","UB",10,"Composite",6,0.13896875276028,0.00542451027858397
"13081","malvik","UB",10,"Composite",6,0.147785437162245,0.00377429328309069
"13082","namdalseid_1kub","UB",10,"Composite",6,0.138135281477888,0.00429678671609276
"13083","nsb_verdal","UB",10,"Composite",6,0.153694226581489,0.00351339097396571
"13084","selbu_flub","UB",10,"Composite",6,0.140838829310193,0.00223194954769337
"13085","selbu_kl","UB",10,"Composite",6,0.13652488623697,0.000865522849706747
"13086","selbu_sl","UB",10,"Composite",6,0.146056937733043,0.00356931406044571
"13087","singsaas","UB",10,"Composite",6,0.147180796087327,0.00071365725583219
"13088","sl_tydal","UB",10,"Composite",6,0.137817355889161,0.00776793457586039
"13089","steinkjer_1bbb","UB",10,"Composite",6,0.148972749315225,0.00390993392969145
"13090","steinkjer_2bbb","UB",10,"Composite",6,0.153078363993289,0.000814847443554133
"13091","sub_namdalseid","UB",10,"Composite",6,0.148912123962232,0.00442562184885877
"13092","verdal_1vb","UB",10,"Composite",6,0.149412750016591,0.000981049077496755
"13093","verdal_2vb","UB",10,"Composite",6,0.140342167206326,0.00392969652242273
"13094","bratsberg","B",11,"Composite",6,0.155523158284026,0.00102199907026079
"13095","hi_tydal","B",11,"Composite",6,0.150888980232629,0.00409329091362996
"13096","malvik","B",11,"Composite",6,0.152748460112233,0.00369652732008075
"13097","namdalseid_1kub","B",11,"Composite",6,0.152684417027094,0.00103424107039119
"13098","nsb_verdal","B",11,"Composite",6,0.145440845213409,0.00413917239947494
"13099","selbu_flub","B",11,"Composite",6,0.150985215564557,0.00105125882876638
"13100","selbu_kl","B",11,"Composite",6,0.144296727163624,0.00094971661322882
"13101","selbu_sl","B",11,"Composite",6,0.149326831806575,0.00138923646208501
"13102","singsaas","B",11,"Composite",6,0.147012714502132,0.00196740882119447
"13103","sl_tydal","B",11,"Composite",6,0.15225598054873,0.00133170713182601
"13104","steinkjer_1bbb","B",11,"Composite",6,0.152946035738919,0.00173880957828494
"13105","steinkjer_2bbb","B",11,"Composite",6,0.145522736677833,0.00452279979397031
"13106","sub_namdalseid","B",11,"Composite",6,0.154797963764719,0.00129820111614732
"13107","verdal_1vb","B",11,"Composite",6,0.153936512658544,0.00283049224072834
"13108","verdal_2vb","B",11,"Composite",6,0.139878488085657,0.00510331304816839
"13109","bratsberg","UB",11,"Composite",6,0.134637964721538,0.0056348543472755
"13110","hi_tydal","UB",11,"Composite",6,0.136999624457671,0.00608861002862862
"13111","malvik","UB",11,"Composite",6,0.14696541581737,0.00418044915225792
"13112","namdalseid_1kub","UB",11,"Composite",6,0.138863181072455,0.00545625124359976
"13113","nsb_verdal","UB",11,"Composite",6,0.154567280138008,0.00241256942225215
"13114","selbu_flub","UB",11,"Composite",6,0.142502297957388,0.00204486321303828
"13115","selbu_kl","UB",11,"Composite",6,0.134331151812216,0.00239757939668064
"13116","selbu_sl","UB",11,"Composite",6,0.145732867463408,0.00337189782669434
"13117","singsaas","UB",11,"Composite",6,0.146293043236824,0.00147266667714876
"13118","sl_tydal","UB",11,"Composite",6,0.136453342160677,0.00763319480922825
"13119","steinkjer_1bbb","UB",11,"Composite",6,0.150409719248864,0.00254874112517513
"13120","steinkjer_2bbb","UB",11,"Composite",6,0.153321031728059,0.00154321045561249
"13121","sub_namdalseid","UB",11,"Composite",6,0.147905851482661,0.00452822951039649
"13122","verdal_1vb","UB",11,"Composite",6,0.150090386754622,0.00124011682353825
"13123","verdal_2vb","UB",11,"Composite",6,0.141325237255493,0.00436056093358415
"13124","bratsberg","B",1,"Deciduous",6,0.157487739056301,0.000710145263670811
"13125","drangedal1","B",1,"Deciduous",6,0.161157205776323,0.000202505334085983
"13126","drangedal4","B",1,"Deciduous",6,0.154376293327743,0.00451168559146482
"13127","fritsoe1","B",1,"Deciduous",6,0.161344223590734,2.61187317298258e-05
"13128","fritsoe2","B",1,"Deciduous",6,0.160714622243784,0.000502834166815395
"13129","furesdal","B",1,"Deciduous",6,0.16110841554778,NA
"13130","hi_tydal","B",1,"Deciduous",6,0.156064217210989,0.00358064838238954
"13131","kviteseid1","B",1,"Deciduous",6,0.157303173618274,0.00250331785724484
"13132","kviteseid2","B",1,"Deciduous",6,0.159119939093614,0.000948138292078111
"13133","kviteseid3","B",1,"Deciduous",6,0.158514113275514,0.000717965395251228
"13134","malvik","B",1,"Deciduous",6,0.159737250195787,0.000572769472955254
"13135","namdalseid_1kub","B",1,"Deciduous",6,0.158345395408959,0.00113752802602276
"13136","nome_cappelen1","B",1,"Deciduous",6,0.161256517032859,9.23734511505403e-05
"13137","nome_cappelen2","B",1,"Deciduous",6,0.159314908951267,0.000567507574948517
"13138","notodden3","B",1,"Deciduous",6,0.161096763159887,6.48981175774846e-05
"13139","notodden5","B",1,"Deciduous",6,0.159986612962624,0.000749833978995894
"13140","notodden6","B",1,"Deciduous",6,0.161005785941467,0.000185597505685806
"13141","nsb_verdal","B",1,"Deciduous",6,0.160296353876268,0.000501448579158065
"13142","selbu_flub","B",1,"Deciduous",6,0.161030760006551,0.000202022298047662
"13143","selbu_kl","B",1,"Deciduous",6,0.1592199597411,0.00064517540671473
"13144","selbu_sl","B",1,"Deciduous",6,0.160660975686681,0.000709366637551695
"13145","singsaas","B",1,"Deciduous",6,0.160895140444104,8.00108825623758e-05
"13146","sl_tydal","B",1,"Deciduous",6,0.160958821143122,0.000163246619570254
"13147","steinkjer_1bbb","B",1,"Deciduous",6,0.158698923261319,0.000522100992304266
"13148","steinkjer_2bbb","B",1,"Deciduous",6,0.15833993586066,0.000885663501666253
"13149","sub_namdalseid","B",1,"Deciduous",6,0.160419853248941,0.000356314850705979
"13150","verdal_1vb","B",1,"Deciduous",6,0.159340272857585,0.00167787901290686
"13151","verdal_2vb","B",1,"Deciduous",6,0.151605604720274,0.0038963657214559
"13152","bratsberg","UB",1,"Deciduous",6,0.158461855172883,0.000667629837661759
"13153","drangedal1","UB",1,"Deciduous",6,0.160940870856337,0.000242469714029696
"13154","drangedal3","UB",1,"Deciduous",6,0.161372408498278,NA
"13155","drangedal4","UB",1,"Deciduous",6,0.160061815769959,0.000233180513405401
"13156","fritsoe1","UB",1,"Deciduous",6,0.159058000348816,0.00120292119249298
"13157","fritsoe2","UB",1,"Deciduous",6,0.16091153730397,0.000126859102757661
"13158","furesdal","UB",1,"Deciduous",6,0.160647430878144,NA
"13159","hi_tydal","UB",1,"Deciduous",6,0.159495783723715,0.000366623677502783
"13160","kviteseid1","UB",1,"Deciduous",6,0.161173238617886,0.000104398289452158
"13161","kviteseid2","UB",1,"Deciduous",6,0.161158664129193,0.000189329074187062
"13162","kviteseid3","UB",1,"Deciduous",6,0.159962163863006,0.000420549164628807
