"","Region","Treatment","Years_Since_Exclosure","Group","Month","Mean_Subplot_Albedo","SE","Season"
"1233","Telemark","UB",8,"Pine",6,0.143079930831094,0.000564214903622509,"Spring"
"1234","Trøndelag","UB",8,"Pine",6,0.142560345213469,0.000905630787793633,"Spring"
"1235","Telemark","B",9,"Pine",6,0.140196028476279,0.000771939535179046,"Spring"
"1236","Trøndelag","B",9,"Pine",6,0.143572956341179,0.000672696340828613,"Spring"
"1237","Telemark","UB",9,"Pine",6,0.142855515582797,0.000500278513386188,"Spring"
"1238","Trøndelag","UB",9,"Pine",6,0.142058737751039,0.000993423269710661,"Spring"
"1239","Trøndelag","B",10,"Pine",6,0.143780427876824,0.000570903991314598,"Spring"
"1240","Trøndelag","UB",10,"Pine",6,0.141709814248655,0.000950166043782219,"Spring"
"1241","Trøndelag","B",11,"Pine",6,0.143547733633363,0.000545199985666638,"Spring"
"1242","Trøndelag","UB",11,"Pine",6,0.140754632900617,0.00113150213515202,"Spring"
"1243","Telemark","B",1,"Spruce",6,0.152028125157676,0.000222791636189835,"Spring"
"1244","Trøndelag","B",1,"Spruce",6,0.150705515169679,0.000577170764662894,"Spring"
"1245","Telemark","UB",1,"Spruce",6,0.150432125459921,0.000760504308204118,"Spring"
"1246","Trøndelag","UB",1,"Spruce",6,0.150465711687736,0.000541598238189669,"Spring"
"1247","Hedmark","B",2,"Spruce",6,0.152200633166116,0.000159853645442087,"Spring"
"1248","Telemark","B",2,"Spruce",6,0.152005106464772,0.000202103477294528,"Spring"
"1249","Trøndelag","B",2,"Spruce",6,0.150039315204974,0.000600260610018412,"Spring"
"1250","Hedmark","UB",2,"Spruce",6,0.149764421309718,0.00202289114732738,"Spring"
"1251","Telemark","UB",2,"Spruce",6,0.151041409762498,0.000441177956072582,"Spring"
"1252","Trøndelag","UB",2,"Spruce",6,0.149803327863069,0.000547577076777345,"Spring"
"1253","Hedmark","B",3,"Spruce",6,0.150643035662015,0.000579424672138614,"Spring"
"1254","Telemark","B",3,"Spruce",6,0.151672459619837,0.000275121833706871,"Spring"
"1255","Trøndelag","B",3,"Spruce",6,0.149243760838011,0.000593848939320778,"Spring"
"1256","Hedmark","UB",3,"Spruce",6,0.149754372598869,0.000822406212228898,"Spring"
"1257","Telemark","UB",3,"Spruce",6,0.149597502009908,0.0007634320336988,"Spring"
"1258","Trøndelag","UB",3,"Spruce",6,0.149230762825799,0.000566745269194103,"Spring"
"1259","Hedmark","B",4,"Spruce",6,0.149657169065625,0.000834305730671865,"Spring"
"1260","Telemark","B",4,"Spruce",6,0.15130840253227,0.000342449182733631,"Spring"
"1261","Trøndelag","B",4,"Spruce",6,0.148131097381767,0.000646625093535919,"Spring"
"1262","Hedmark","UB",4,"Spruce",6,0.14824328362683,0.00100062244015851,"Spring"
"1263","Telemark","UB",4,"Spruce",6,0.148433115787063,0.000809219955860526,"Spring"
"1264","Trøndelag","UB",4,"Spruce",6,0.146878434989169,0.000680999350130787,"Spring"
"1265","Hedmark","B",5,"Spruce",6,0.148028550118882,0.0011992606080156,"Spring"
"1266","Telemark","B",5,"Spruce",6,0.150967864614075,0.000435242301558607,"Spring"
"1267","Trøndelag","B",5,"Spruce",6,0.146404546235723,0.000778204036784743,"Spring"
"1268","Hedmark","UB",5,"Spruce",6,0.147648642875355,0.00106263385732448,"Spring"
"1269","Telemark","UB",5,"Spruce",6,0.147524082969509,0.000906398649759596,"Spring"
"1270","Trøndelag","UB",5,"Spruce",6,0.145137000174498,0.000876477976674008,"Spring"
"1271","Hedmark","B",6,"Spruce",6,0.147340958370674,0.00129154514728934,"Spring"
"1272","Telemark","B",6,"Spruce",6,0.150059348952319,0.00059111795527162,"Spring"
"1273","Trøndelag","B",6,"Spruce",6,0.143247081890706,0.00121303773876632,"Spring"
"1274","Hedmark","UB",6,"Spruce",6,0.143894870348266,0.00155186835965831,"Spring"
"1275","Telemark","UB",6,"Spruce",6,0.146743593236882,0.000921446458073932,"Spring"
"1276","Trøndelag","UB",6,"Spruce",6,0.142942192973448,0.00110323721404634,"Spring"
"1277","Hedmark","B",7,"Spruce",6,0.143707216449311,0.00197630788959674,"Spring"
"1278","Telemark","B",7,"Spruce",6,0.149525247121913,0.000669949748796019,"Spring"
"1279","Trøndelag","B",7,"Spruce",6,0.142770570522226,0.00106774830404698,"Spring"
"1280","Hedmark","UB",7,"Spruce",6,0.1427977254953,0.00175279346352932,"Spring"
"1281","Telemark","UB",7,"Spruce",6,0.145373332048423,0.00108580160516112,"Spring"
"1282","Trøndelag","UB",7,"Spruce",6,0.141685847238633,0.0011865929454542,"Spring"
"1283","Hedmark","B",8,"Spruce",6,0.141795848572047,0.00279658016898982,"Spring"
"1284","Telemark","B",8,"Spruce",6,0.148534339009453,0.000855924128477273,"Spring"
"1285","Trøndelag","B",8,"Spruce",6,0.13890228857802,0.00134739276963888,"Spring"
"1286","Hedmark","UB",8,"Spruce",6,0.140866574796773,0.00214557353954898,"Spring"
"1287","Telemark","UB",8,"Spruce",6,0.143693059351829,0.0011661851622056,"Spring"
"1288","Trøndelag","UB",8,"Spruce",6,0.139599906141658,0.00144613659162859,"Spring"
"1289","Telemark","B",9,"Spruce",6,0.147538705427246,0.00093910077800462,"Spring"
"1290","Trøndelag","B",9,"Spruce",6,0.138541991380558,0.00139770445550249,"Spring"
"1291","Telemark","UB",9,"Spruce",6,0.143205197011295,0.00121943583532265,"Spring"
"1292","Trøndelag","UB",9,"Spruce",6,0.140091394762583,0.00131755828942086,"Spring"
"1293","Trøndelag","B",10,"Spruce",6,0.137486823367762,0.00159616055587377,"Spring"
"1294","Trøndelag","UB",10,"Spruce",6,0.138507598196314,0.00132962437969037,"Spring"
"1295","Trøndelag","B",11,"Spruce",6,0.136484020363076,0.00149715827567977,"Spring"
"1296","Trøndelag","UB",11,"Spruce",6,0.13932709466238,0.0012845858803399,"Spring"
"1297","Telemark","B",1,"Composite",7,0.154311702766853,0.000619680428161848,"Summer"
"1298","Trøndelag","B",1,"Composite",7,0.157576950562967,0.000515429748580478,"Summer"
"1299","Telemark","UB",1,"Composite",7,0.154777837578082,0.000828373348173881,"Summer"
"1300","Trøndelag","UB",1,"Composite",7,0.156832294484933,0.000712217462760496,"Summer"
"1301","Hedmark","B",2,"Composite",7,0.151928932745006,0.00128958280256847,"Summer"
"1302","Telemark","B",2,"Composite",7,0.155342250891956,0.000559352011188833,"Summer"
"1303","Trøndelag","B",2,"Composite",7,0.157327504725068,0.000572631086483158,"Summer"
"1304","Hedmark","UB",2,"Composite",7,0.152428473713145,0.00269554553441776,"Summer"
"1305","Telemark","UB",2,"Composite",7,0.156004578521788,0.00060233918294085,"Summer"
"1306","Trøndelag","UB",2,"Composite",7,0.156654354292297,0.000701140128495123,"Summer"
"1307","Hedmark","B",3,"Composite",7,0.152415486291256,0.000889321413434252,"Summer"
"1308","Telemark","B",3,"Composite",7,0.154814223116383,0.000590733649519516,"Summer"
"1309","Trøndelag","B",3,"Composite",7,0.156547065936433,0.000631272235603097,"Summer"
"1310","Hedmark","UB",3,"Composite",7,0.154879559940652,0.000933722939764788,"Summer"
"1311","Telemark","UB",3,"Composite",7,0.154262246346515,0.000751479428844394,"Summer"
"1312","Trøndelag","UB",3,"Composite",7,0.155882444309964,0.000686249911265666,"Summer"
"1313","Hedmark","B",4,"Composite",7,0.151785228302745,0.000918137838148194,"Summer"
"1314","Telemark","B",4,"Composite",7,0.154111519929562,0.000621342011543645,"Summer"
"1315","Trøndelag","B",4,"Composite",7,0.156304754686723,0.000588005355409354,"Summer"
"1316","Hedmark","UB",4,"Composite",7,0.153511879923204,0.000932559330576931,"Summer"
"1317","Telemark","UB",4,"Composite",7,0.153504578017529,0.000657494932541273,"Summer"
"1318","Trøndelag","UB",4,"Composite",7,0.155200868082318,0.000668007721709117,"Summer"
"1319","Hedmark","B",5,"Composite",7,0.151217136987138,0.000949233565830251,"Summer"
"1320","Telemark","B",5,"Composite",7,0.153667895706225,0.000628446480651743,"Summer"
"1321","Trøndelag","B",5,"Composite",7,0.155366885273662,0.000629277253461757,"Summer"
"1322","Hedmark","UB",5,"Composite",7,0.151156790807289,0.000947638973740317,"Summer"
"1323","Telemark","UB",5,"Composite",7,0.152877785963929,0.000652363041291558,"Summer"
"1324","Trøndelag","UB",5,"Composite",7,0.153945925177533,0.000629262659722925,"Summer"
"1325","Hedmark","B",6,"Composite",7,0.150265559550362,0.00108552172780373,"Summer"
"1326","Telemark","B",6,"Composite",7,0.152503698911731,0.000662579992086926,"Summer"
"1327","Trøndelag","B",6,"Composite",7,0.154784815442547,0.000704477095090155,"Summer"
"1328","Hedmark","UB",6,"Composite",7,0.14939678638407,0.00107582894303148,"Summer"
"1329","Telemark","UB",6,"Composite",7,0.151770652842828,0.000647712949480082,"Summer"
"1330","Trøndelag","UB",6,"Composite",7,0.152968318098683,0.000650484921818921,"Summer"
"1331","Hedmark","B",7,"Composite",7,0.149062516987832,0.00127548482832732,"Summer"
"1332","Telemark","B",7,"Composite",7,0.151896706120612,0.000757884186505731,"Summer"
"1333","Trøndelag","B",7,"Composite",7,0.155017066940459,0.000662585381566027,"Summer"
"1334","Hedmark","UB",7,"Composite",7,0.148010713413885,0.00112690203208977,"Summer"
"1335","Telemark","UB",7,"Composite",7,0.151281948162126,0.000668191419556218,"Summer"
"1336","Trøndelag","UB",7,"Composite",7,0.152044447850575,0.000704885769349028,"Summer"
"1337","Hedmark","B",8,"Composite",7,0.149248095456269,0.00124618994942911,"Summer"
"1338","Telemark","B",8,"Composite",7,0.151283227819021,0.000810447644026958,"Summer"
"1339","Trøndelag","B",8,"Composite",7,0.151233265475591,0.000928287952626373,"Summer"
"1340","Hedmark","UB",8,"Composite",7,0.147522006425684,0.00153339073911497,"Summer"
"1341","Telemark","UB",8,"Composite",7,0.150117681210685,0.000681300491193981,"Summer"
"1342","Trøndelag","UB",8,"Composite",7,0.144917965154942,0.00119656235096673,"Summer"
"1343","Telemark","B",9,"Composite",7,0.150365701212711,0.000795986726014658,"Summer"
"1344","Trøndelag","B",9,"Composite",7,0.150829316525195,0.000912050004362126,"Summer"
"1345","Telemark","UB",9,"Composite",7,0.150014711529157,0.000673148764972911,"Summer"
"1346","Trøndelag","UB",9,"Composite",7,0.144261741543391,0.00127023530926209,"Summer"
"1347","Trøndelag","B",10,"Composite",7,0.149767465622391,0.00145938254445809,"Summer"
"1348","Trøndelag","UB",10,"Composite",7,0.14398320782925,0.0012266628943668,"Summer"
"1349","Trøndelag","B",11,"Composite",7,0.149883004480247,0.000850184204607951,"Summer"
"1350","Trøndelag","UB",11,"Composite",7,0.144026559668048,0.0012544062938399,"Summer"
"1351","Telemark","B",1,"Deciduous",7,0.160904863843727,0.00019151878560667,"Summer"
"1352","Trøndelag","B",1,"Deciduous",7,0.161000971225925,8.34773902062456e-05,"Summer"
"1353","Telemark","UB",1,"Deciduous",7,0.161139538721592,4.53256274262912e-05,"Summer"
"1354","Trøndelag","UB",1,"Deciduous",7,0.161044965621322,6.99724171884418e-05,"Summer"
"1355","Hedmark","B",2,"Deciduous",7,0.161098047440045,0.000158135638843071,"Summer"
"1356","Telemark","B",2,"Deciduous",7,0.160856183269454,0.000158406581303227,"Summer"
"1357","Trøndelag","B",2,"Deciduous",7,0.160808291013255,0.000103933170683926,"Summer"
"1358","Hedmark","UB",2,"Deciduous",7,0.160873241781709,0.000249257553371555,"Summer"
"1359","Telemark","UB",2,"Deciduous",7,0.160922478287479,7.63904633434453e-05,"Summer"
"1360","Trøndelag","UB",2,"Deciduous",7,0.160726747581113,9.68311935756112e-05,"Summer"
"1361","Hedmark","B",3,"Deciduous",7,0.16096028456347,5.85087705141961e-05,"Summer"
"1362","Telemark","B",3,"Deciduous",7,0.160761750123729,0.000147902358235262,"Summer"
"1363","Trøndelag","B",3,"Deciduous",7,0.160741846000541,9.69474240285665e-05,"Summer"
"1364","Hedmark","UB",3,"Deciduous",7,0.159923953477305,0.000294564322881776,"Summer"
"1365","Telemark","UB",3,"Deciduous",7,0.160406236254338,0.000172337378508865,"Summer"
"1366","Trøndelag","UB",3,"Deciduous",7,0.160267733078466,0.000147834863828687,"Summer"
"1367","Hedmark","B",4,"Deciduous",7,0.160927800773287,6.37334591061979e-05,"Summer"
"1368","Telemark","B",4,"Deciduous",7,0.160557242201505,0.000175503990924072,"Summer"
"1369","Trøndelag","B",4,"Deciduous",7,0.160474277887367,0.00015660520054607,"Summer"
"1370","Hedmark","UB",4,"Deciduous",7,0.159033600556546,0.000462542489957575,"Summer"
"1371","Telemark","UB",4,"Deciduous",7,0.159876296349476,0.000234400812482212,"Summer"
"1372","Trøndelag","UB",4,"Deciduous",7,0.159490828491985,0.000272986262202016,"Summer"
"1373","Hedmark","B",5,"Deciduous",7,0.160693577010916,0.000115646936169721,"Summer"
"1374","Telemark","B",5,"Deciduous",7,0.160420660702119,0.000173692592917952,"Summer"
"1375","Trøndelag","B",5,"Deciduous",7,0.160218993340414,0.000179115913137886,"Summer"
"1376","Hedmark","UB",5,"Deciduous",7,0.157046520944466,0.000867728017278932,"Summer"
"1377","Telemark","UB",5,"Deciduous",7,0.159173991571526,0.000354172441807663,"Summer"
"1378","Trøndelag","UB",5,"Deciduous",7,0.158746628668213,0.000334325542231795,"Summer"
"1379","Hedmark","B",6,"Deciduous",7,0.160483576729155,0.000120698417207453,"Summer"
"1380","Telemark","B",6,"Deciduous",7,0.160214868991371,0.00018151916842427,"Summer"
"1381","Trøndelag","B",6,"Deciduous",7,0.160101595423731,0.000220669098077036,"Summer"
"1382","Hedmark","UB",6,"Deciduous",7,0.155786472382485,0.00105550460413003,"Summer"
"1383","Telemark","UB",6,"Deciduous",7,0.158406054790225,0.000412423296782186,"Summer"
"1384","Trøndelag","UB",6,"Deciduous",7,0.157498262724353,0.000527444301529409,"Summer"
"1385","Hedmark","B",7,"Deciduous",7,0.160297456802635,0.000168075019761894,"Summer"
"1386","Telemark","B",7,"Deciduous",7,0.160028659471317,0.000212970040449538,"Summer"
"1387","Trøndelag","B",7,"Deciduous",7,0.160011768478888,0.000184865854387497,"Summer"
"1388","Hedmark","UB",7,"Deciduous",7,0.154789754487581,0.00106748072950061,"Summer"
"1389","Telemark","UB",7,"Deciduous",7,0.158169054439972,0.000410168439457263,"Summer"
"1390","Trøndelag","UB",7,"Deciduous",7,0.156912109368545,0.000515541683628539,"Summer"
"1391","Hedmark","B",8,"Deciduous",7,0.159899527516579,0.000227952750475914,"Summer"
"1392","Telemark","B",8,"Deciduous",7,0.159636566274286,0.000289315225714225,"Summer"
"1393","Trøndelag","B",8,"Deciduous",7,0.155843100964781,0.000823522497025817,"Summer"
"1394","Hedmark","UB",8,"Deciduous",7,0.153938219771698,0.00126649839941231,"Summer"
"1395","Telemark","UB",8,"Deciduous",7,0.157393288332299,0.000487224095762002,"Summer"
"1396","Trøndelag","UB",8,"Deciduous",7,0.148962647082292,0.00148538829563064,"Summer"
"1397","Telemark","B",9,"Deciduous",7,0.159555881401654,0.000325491360723513,"Summer"
"1398","Trøndelag","B",9,"Deciduous",7,0.155174720792166,0.000898173195023108,"Summer"
"1399","Telemark","UB",9,"Deciduous",7,0.157345253489727,0.000452680316570368,"Summer"
"1400","Trøndelag","UB",9,"Deciduous",7,0.148529184092043,0.00153048702682529,"Summer"
"1401","Trøndelag","B",10,"Deciduous",7,0.155369003700027,0.000875452071569726,"Summer"
"1402","Trøndelag","UB",10,"Deciduous",7,0.148381260538962,0.00152665650508562,"Summer"
"1403","Trøndelag","B",11,"Deciduous",7,0.155042465299794,0.000817476629380374,"Summer"
"1404","Trøndelag","UB",11,"Deciduous",7,0.148447007416484,0.0015194353060949,"Summer"
"1405","Telemark","B",1,"Pine",7,0.145685429841418,9.56856309771331e-05,"Summer"
"1406","Trøndelag","B",1,"Pine",7,0.145979563454156,0,"Summer"
"1407","Telemark","UB",1,"Pine",7,0.145913640853182,5.1072838159689e-05,"Summer"
"1408","Trøndelag","UB",1,"Pine",7,0.14604584439809,6.19957246280373e-06,"Summer"
"1409","Hedmark","B",2,"Pine",7,0.143142850624823,0.000806948914294568,"Summer"
"1410","Telemark","B",2,"Pine",7,0.145570603929246,0.000116274791537758,"Summer"
"1411","Trøndelag","B",2,"Pine",7,0.145970208308102,9.35514605418846e-06,"Summer"
"1412","Hedmark","UB",2,"Pine",7,0.143634687311054,0.000921577974893286,"Summer"
"1413","Telemark","UB",2,"Pine",7,0.145903714360636,4.69736058924978e-05,"Summer"
"1414","Trøndelag","UB",2,"Pine",7,0.145994261374482,3.12682073558134e-05,"Summer"
"1415","Hedmark","B",3,"Pine",7,0.144290447850828,0.000530948464155297,"Summer"
"1416","Telemark","B",3,"Pine",7,0.145019259567655,0.000210146400279845,"Summer"
"1417","Trøndelag","B",3,"Pine",7,0.145891433464785,4.83610298106069e-05,"Summer"
"1418","Hedmark","UB",3,"Pine",7,0.144735785646244,0.000472525993685636,"Summer"
"1419","Telemark","UB",3,"Pine",7,0.145709745174557,8.59477934309484e-05,"Summer"
"1420","Trøndelag","UB",3,"Pine",7,0.145896608033184,7.52432643277594e-05,"Summer"
"1421","Hedmark","B",4,"Pine",7,0.143787724729475,0.000667192739354122,"Summer"
"1422","Telemark","B",4,"Pine",7,0.144536592695097,0.000278154436248056,"Summer"
"1423","Trøndelag","B",4,"Pine",7,0.145904023463267,4.1851253389416e-05,"Summer"
"1424","Hedmark","UB",4,"Pine",7,0.144581738116648,0.000498132450867598,"Summer"
"1425","Telemark","UB",4,"Pine",7,0.145445430690106,0.000132377136959949,"Summer"
"1426","Trøndelag","UB",4,"Pine",7,0.145741411051672,0.000148915707466959,"Summer"
"1427","Hedmark","B",5,"Pine",7,0.143101315877779,0.000791891465872968,"Summer"
"1428","Telemark","B",5,"Pine",7,0.14387381294669,0.000371031462016262,"Summer"
"1429","Trøndelag","B",5,"Pine",7,0.145717908013556,6.73463310426077e-05,"Summer"
"1430","Hedmark","UB",5,"Pine",7,0.144147152628998,0.000539519015328025,"Summer"
"1431","Telemark","UB",5,"Pine",7,0.144855627863604,0.000259333757054416,"Summer"
"1432","Trøndelag","UB",5,"Pine",7,0.145502621245733,0.000188853640248573,"Summer"
"1433","Hedmark","B",6,"Pine",7,0.141885405800554,0.000957898302623665,"Summer"
"1434","Telemark","B",6,"Pine",7,0.143210462953169,0.00050859964211528,"Summer"
"1435","Trøndelag","B",6,"Pine",7,0.145591081386935,6.65484615413255e-05,"Summer"
"1436","Hedmark","UB",6,"Pine",7,0.143524267260214,0.000549691078208064,"Summer"
"1437","Telemark","UB",6,"Pine",7,0.144638730555002,0.000285233412398618,"Summer"
"1438","Trøndelag","UB",6,"Pine",7,0.145364721365468,0.000237722139653884,"Summer"
"1439","Hedmark","B",7,"Pine",7,0.141268634078447,0.00102116782852179,"Summer"
"1440","Telemark","B",7,"Pine",7,0.141793434985606,0.000706653332385475,"Summer"
"1441","Trøndelag","B",7,"Pine",7,0.145488959274896,0.000101368527365152,"Summer"
"1442","Hedmark","UB",7,"Pine",7,0.142418233958475,0.000732292685189261,"Summer"
"1443","Telemark","UB",7,"Pine",7,0.14375101754766,0.00048139500836485,"Summer"
"1444","Trøndelag","UB",7,"Pine",7,0.145194372369303,0.000258477416805949,"Summer"
"1445","Hedmark","B",8,"Pine",7,0.140601916892084,0.00124581728254271,"Summer"
"1446","Telemark","B",8,"Pine",7,0.140993802207343,0.00080410573725024,"Summer"
"1447","Trøndelag","B",8,"Pine",7,0.143138120290735,0.000709056207000086,"Summer"
"1448","Hedmark","UB",8,"Pine",7,0.142274992634377,0.000841047140788516,"Summer"
"1449","Telemark","UB",8,"Pine",7,0.143079930829508,0.000564214903622508,"Summer"
"1450","Trøndelag","UB",8,"Pine",7,0.14256034512698,0.000905630787793634,"Summer"
"1451","Telemark","B",9,"Pine",7,0.140196028474693,0.000771939535179047,"Summer"
"1452","Trøndelag","B",9,"Pine",7,0.14357295625469,0.000672696340828614,"Summer"
"1453","Telemark","UB",9,"Pine",7,0.142855515581211,0.000500278513386187,"Summer"
"1454","Trøndelag","UB",9,"Pine",7,0.142058737664549,0.000993423269710662,"Summer"
"1455","Trøndelag","B",10,"Pine",7,0.143780427790334,0.000570903991314598,"Summer"
"1456","Trøndelag","UB",10,"Pine",7,0.141709814162166,0.000950166043782219,"Summer"
"1457","Trøndelag","B",11,"Pine",7,0.143547733546874,0.000545199985666638,"Summer"
"1458","Trøndelag","UB",11,"Pine",7,0.140754632814128,0.00113150213515202,"Summer"
"1459","Telemark","B",1,"Spruce",7,0.152028125157667,0.000222791636189836,"Summer"
"1460","Trøndelag","B",1,"Spruce",7,0.150705515168671,0.000577170764662895,"Summer"
"1461","Telemark","UB",1,"Spruce",7,0.150432125459912,0.000760504308204118,"Summer"
"1462","Trøndelag","UB",1,"Spruce",7,0.150465711686729,0.000541598238189668,"Summer"
"1463","Hedmark","B",2,"Spruce",7,0.152200633166114,0.000159853645442091,"Summer"
"1464","Telemark","B",2,"Spruce",7,0.152005106464763,0.000202103477294528,"Summer"
"1465","Trøndelag","B",2,"Spruce",7,0.150039315203966,0.000600260610018413,"Summer"
"1466","Hedmark","UB",2,"Spruce",7,0.149764421309717,0.00202289114732738,"Summer"
"1467","Telemark","UB",2,"Spruce",7,0.15104140976249,0.000441177956072582,"Summer"
"1468","Trøndelag","UB",2,"Spruce",7,0.149803327862061,0.000547577076777344,"Summer"
"1469","Hedmark","B",3,"Spruce",7,0.150643035662014,0.000579424672138615,"Summer"
"1470","Telemark","B",3,"Spruce",7,0.151672459619829,0.000275121833706872,"Summer"
"1471","Trøndelag","B",3,"Spruce",7,0.149243760837003,0.000593848939320778,"Summer"
"1472","Hedmark","UB",3,"Spruce",7,0.149754372598868,0.000822406212228899,"Summer"
"1473","Telemark","UB",3,"Spruce",7,0.1495975020099,0.0007634320336988,"Summer"
"1474","Trøndelag","UB",3,"Spruce",7,0.149230762824791,0.000566745269194102,"Summer"
"1475","Hedmark","B",4,"Spruce",7,0.149657169065624,0.000834305730671865,"Summer"
"1476","Telemark","B",4,"Spruce",7,0.151308402532262,0.000342449182733632,"Summer"
"1477","Trøndelag","B",4,"Spruce",7,0.148131097380759,0.000646625093535919,"Summer"
"1478","Hedmark","UB",4,"Spruce",7,0.148243283626828,0.00100062244015851,"Summer"
"1479","Telemark","UB",4,"Spruce",7,0.148433115787055,0.000809219955860526,"Summer"
"1480","Trøndelag","UB",4,"Spruce",7,0.146878434988161,0.000680999350130787,"Summer"
"1481","Hedmark","B",5,"Spruce",7,0.148028550118881,0.0011992606080156,"Summer"
"1482","Telemark","B",5,"Spruce",7,0.150967864614067,0.000435242301558608,"Summer"
"1483","Trøndelag","B",5,"Spruce",7,0.146404546234715,0.000778204036784743,"Summer"
"1484","Hedmark","UB",5,"Spruce",7,0.147648642875354,0.00106263385732448,"Summer"
"1485","Telemark","UB",5,"Spruce",7,0.147524082969501,0.000906398649759596,"Summer"
"1486","Trøndelag","UB",5,"Spruce",7,0.14513700017349,0.000876477976674007,"Summer"
"1487","Hedmark","B",6,"Spruce",7,0.147340958370673,0.00129154514728934,"Summer"
"1488","Telemark","B",6,"Spruce",7,0.150059348952311,0.00059111795527162,"Summer"
"1489","Trøndelag","B",6,"Spruce",7,0.143247081889698,0.00121303773876632,"Summer"
"1490","Hedmark","UB",6,"Spruce",7,0.143894870348265,0.00155186835965831,"Summer"
"1491","Telemark","UB",6,"Spruce",7,0.146743593236874,0.000921446458073932,"Summer"
"1492","Trøndelag","UB",6,"Spruce",7,0.14294219297244,0.00110323721404634,"Summer"
"1493","Hedmark","B",7,"Spruce",7,0.143707216449309,0.00197630788959674,"Summer"
"1494","Telemark","B",7,"Spruce",7,0.149525247121904,0.000669949748796019,"Summer"
"1495","Trøndelag","B",7,"Spruce",7,0.142770570521218,0.00106774830404698,"Summer"
"1496","Hedmark","UB",7,"Spruce",7,0.142797725495299,0.00175279346352932,"Summer"
"1497","Telemark","UB",7,"Spruce",7,0.145373332048414,0.00108580160516112,"Summer"
"1498","Trøndelag","UB",7,"Spruce",7,0.141685847237625,0.0011865929454542,"Summer"
"1499","Hedmark","B",8,"Spruce",7,0.141795848572045,0.00279658016898982,"Summer"
"1500","Telemark","B",8,"Spruce",7,0.148534339009444,0.000855924128477274,"Summer"
"1501","Trøndelag","B",8,"Spruce",7,0.138902288577012,0.00134739276963888,"Summer"
"1502","Hedmark","UB",8,"Spruce",7,0.140866574796772,0.00214557353954898,"Summer"
"1503","Telemark","UB",8,"Spruce",7,0.143693059351821,0.0011661851622056,"Summer"
"1504","Trøndelag","UB",8,"Spruce",7,0.13959990614065,0.00144613659162859,"Summer"
"1505","Telemark","B",9,"Spruce",7,0.147538705427237,0.000939100778004621,"Summer"
"1506","Trøndelag","B",9,"Spruce",7,0.138541991379551,0.00139770445550249,"Summer"
"1507","Telemark","UB",9,"Spruce",7,0.143205197011287,0.00121943583532265,"Summer"
"1508","Trøndelag","UB",9,"Spruce",7,0.140091394761575,0.00131755828942086,"Summer"
"1509","Trøndelag","B",10,"Spruce",7,0.137486823366754,0.00159616055587377,"Summer"
"1510","Trøndelag","UB",10,"Spruce",7,0.138507598195306,0.00132962437969037,"Summer"
"1511","Trøndelag","B",11,"Spruce",7,0.136484020362068,0.00149715827567977,"Summer"
"1512","Trøndelag","UB",11,"Spruce",7,0.139327094661372,0.0012845858803399,"Summer"
"1513","Telemark","B",1,"Composite",8,0.154311702767047,0.000619680428135544,"Summer"
"1514","Trøndelag","B",1,"Composite",8,0.157576950563049,0.000515429748559997,"Summer"
"1515","Telemark","UB",1,"Composite",8,0.154777837578245,0.000828373348153274,"Summer"
"1516","Trøndelag","UB",1,"Composite",8,0.156832294485037,0.00071221746274111,"Summer"
"1517","Hedmark","B",2,"Composite",8,0.151928932745025,0.00128958280256062,"Summer"
"1518","Telemark","B",2,"Composite",8,0.155342250892111,0.000559352011166912,"Summer"
"1519","Trøndelag","B",2,"Composite",8,0.157327504725136,0.000572631086469929,"Summer"
"1520","Hedmark","UB",2,"Composite",8,0.15242847371318,0.00269554553440214,"Summer"
"1521","Telemark","UB",2,"Composite",8,0.156004578521938,0.000602339182914689,"Summer"
"1522","Trøndelag","UB",2,"Composite",8,0.156654354292405,0.000701140128475841,"Summer"
"1523","Hedmark","B",3,"Composite",8,0.152415486291284,0.000889321413430534,"Summer"
"1524","Telemark","B",3,"Composite",8,0.154814223116549,0.000590733649496468,"Summer"
"1525","Trøndelag","B",3,"Composite",8,0.156547065936522,0.00063127223558937,"Summer"
"1526","Hedmark","UB",3,"Composite",8,0.15487955994067,0.000933722939759794,"Summer"
"1527","Telemark","UB",3,"Composite",8,0.15426224634668,0.000751479428825587,"Summer"
"1528","Trøndelag","UB",3,"Composite",8,0.15588244431012,0.000686249911239436,"Summer"
"1529","Hedmark","B",4,"Composite",8,0.151785228302773,0.000918137838144888,"Summer"
"1530","Telemark","B",4,"Composite",8,0.154111519929746,0.000621342011518613,"Summer"
"1531","Trøndelag","B",4,"Composite",8,0.156304754686843,0.00058800535538702,"Summer"
"1532","Hedmark","UB",4,"Composite",8,0.153511879923225,0.000932559330572539,"Summer"
"1533","Telemark","UB",4,"Composite",8,0.153504578017718,0.000657494932517553,"Summer"
"1534","Trøndelag","UB",4,"Composite",8,0.155200868082484,0.000668007721679612,"Summer"
"1535","Hedmark","B",5,"Composite",8,0.151217136987167,0.000949233565826848,"Summer"
"1536","Telemark","B",5,"Composite",8,0.153667895706409,0.000628446480628995,"Summer"
"1537","Trøndelag","B",5,"Composite",8,0.155366885273775,0.000629277253447286,"Summer"
"1538","Hedmark","UB",5,"Composite",8,0.151156790807314,0.000947638973737108,"Summer"
"1539","Telemark","UB",5,"Composite",8,0.152877785964107,0.000652363041268694,"Summer"
