"","Region","LocalityName","LocalityCode","Treatment","Years_Since_Exclosure","SWE_mm","Albedo","Productivity_Index","Moose_Density"
"86122","Telemark","drangedal3","3DRUB","UB",4,0.480645161290323,0.157090671335189,0.019353239,27.00672829
"86123","Telemark","drangedal3","3DRUB","UB",4,12.9902777777778,0.193332912701615,0.019353239,27.00672829
"86124","Telemark","drangedal3","3DRUB","UB",4,46.0733870967742,0.390120321361248,0.019353239,27.00672829
"86125","Telemark","drangedal3","3DRUB","UB",4,91.3083333333333,0.454670981431958,0.019353239,27.00672829
"86126","Telemark","drangedal3","3DRUB","UB",4,155.402064896755,0.483105043230521,0.019353239,27.00672829
"86127","Telemark","drangedal3","3DRUB","UB",4,147.938978494624,0.453163088449103,0.019353239,27.00672829
"86128","Telemark","drangedal3","3DRUB","UB",4,56.5880555555556,0.33217023252301,0.019353239,27.00672829
"86129","Telemark","drangedal3","3DRUB","UB",4,0.426881720430108,0.156392032895699,0.019353239,27.00672829
"86130","Telemark","drangedal3","3DRUB","UB",4,0,0.155901900854918,0.019353239,27.00672829
"86131","Telemark","drangedal3","3DRUB","UB",4,0,0.155901900854761,0.019353239,27.00672829
"86132","Telemark","drangedal3","3DRUB","UB",4,0,0.155901900854852,0.019353239,27.00672829
"86133","Telemark","drangedal3","3DRUB","UB",4,0,0.155901900921665,0.019353239,27.00672829
"86134","Telemark","drangedal3","3DRUB","UB",4,0.480645161290323,0.156457120374034,0.019353239,27.00672829
"86135","Telemark","drangedal3","3DRUB","UB",4,12.9902777777778,0.192041423777468,0.019353239,27.00672829
"86136","Telemark","drangedal3","3DRUB","UB",4,46.0733870967742,0.38918408050567,0.019353239,27.00672829
"86137","Telemark","drangedal3","3DRUB","UB",4,91.3083333333333,0.427276165335928,0.019353239,27.00672829
"86138","Telemark","drangedal3","3DRUB","UB",4,155.402064896755,0.457771973091178,0.019353239,27.00672829
"86139","Telemark","drangedal3","3DRUB","UB",4,147.938978494624,0.431392340190938,0.019353239,27.00672829
"86140","Telemark","drangedal3","3DRUB","UB",4,56.5880555555556,0.317123066125797,0.019353239,27.00672829
"86141","Telemark","drangedal3","3DRUB","UB",4,0.426881720430108,0.155298609241331,0.019353239,27.00672829
"86142","Telemark","drangedal3","3DRUB","UB",4,0,0.154607928991398,0.019353239,27.00672829
"86143","Telemark","drangedal3","3DRUB","UB",4,0,0.154607928991395,0.019353239,27.00672829
"86144","Telemark","drangedal3","3DRUB","UB",4,0,0.154607928991397,0.019353239,27.00672829
"86145","Telemark","drangedal3","3DRUB","UB",4,0,0.154607928994684,0.019353239,27.00672829
"86146","Telemark","drangedal3","3DRUB","UB",4,0.480645161290323,0.155386604867861,0.019353239,27.00672829
"86147","Telemark","drangedal3","3DRUB","UB",4,12.9902777777778,0.191173495101889,0.019353239,27.00672829
"86148","Telemark","drangedal3","3DRUB","UB",4,46.0733870967742,0.37220031793971,0.019353239,27.00672829
"86149","Telemark","drangedal3","3DRUB","UB",5,91.3083333333333,0.461463418233914,0.019353239,27.00672829
"86150","Telemark","drangedal3","3DRUB","UB",5,155.402064896755,0.488345691994236,0.019353239,27.00672829
"86151","Telemark","drangedal3","3DRUB","UB",5,147.938978494624,0.457840008654181,0.019353239,27.00672829
"86152","Telemark","drangedal3","3DRUB","UB",5,56.5880555555556,0.336883681490677,0.019353239,27.00672829
"86153","Telemark","drangedal3","3DRUB","UB",5,0.426881720430108,0.158400132798029,0.019353239,27.00672829
"86154","Telemark","drangedal3","3DRUB","UB",5,0,0.157966225643966,0.019353239,27.00672829
"86155","Telemark","drangedal3","3DRUB","UB",5,0,0.157966225643928,0.019353239,27.00672829
"86156","Telemark","drangedal3","3DRUB","UB",5,0,0.15796622564395,0.019353239,27.00672829
"86157","Telemark","drangedal3","3DRUB","UB",5,0,0.157966225661442,0.019353239,27.00672829
"86158","Telemark","drangedal3","3DRUB","UB",5,0.480645161290323,0.158456562127814,0.019353239,27.00672829
"86159","Telemark","drangedal3","3DRUB","UB",5,12.9902777777778,0.191144278440703,0.019353239,27.00672829
"86160","Telemark","drangedal3","3DRUB","UB",5,46.0733870967742,0.391692571191024,0.019353239,27.00672829
"86161","Telemark","drangedal3","3DRUB","UB",5,91.3083333333333,0.454246448096603,0.019353239,27.00672829
"86162","Telemark","drangedal3","3DRUB","UB",5,155.402064896755,0.483375188160989,0.019353239,27.00672829
"86163","Telemark","drangedal3","3DRUB","UB",5,147.938978494624,0.453550735647142,0.019353239,27.00672829
"86164","Telemark","drangedal3","3DRUB","UB",5,56.5880555555556,0.332098986901606,0.019353239,27.00672829
"86165","Telemark","drangedal3","3DRUB","UB",5,0.426881720430108,0.156658019862033,0.019353239,27.00672829
"86166","Telemark","drangedal3","3DRUB","UB",5,0,0.156150035212082,0.019353239,27.00672829
"86167","Telemark","drangedal3","3DRUB","UB",5,0,0.156150035211894,0.019353239,27.00672829
"86168","Telemark","drangedal3","3DRUB","UB",5,0,0.156150035212002,0.019353239,27.00672829
"86169","Telemark","drangedal3","3DRUB","UB",5,0,0.156150035291715,0.019353239,27.00672829
"86170","Telemark","drangedal3","3DRUB","UB",5,0.480645161290323,0.156725767823765,0.019353239,27.00672829
"86171","Telemark","drangedal3","3DRUB","UB",5,12.9902777777778,0.193157499386301,0.019353239,27.00672829
"86172","Telemark","drangedal3","3DRUB","UB",5,46.0733870967742,0.38962639678363,0.019353239,27.00672829
"86173","Telemark","drangedal3","3DRUB","UB",5,91.3083333333333,0.452897380796518,0.019353239,27.00672829
"86174","Telemark","drangedal3","3DRUB","UB",5,155.402064896755,0.48173785417728,0.019353239,27.00672829
"86175","Telemark","drangedal3","3DRUB","UB",5,147.938978494624,0.45194329235739,0.019353239,27.00672829
"86176","Telemark","drangedal3","3DRUB","UB",5,56.5880555555556,0.330939831019323,0.019353239,27.00672829
"86177","Telemark","drangedal3","3DRUB","UB",5,0.426881720430108,0.15586776217567,0.019353239,27.00672829
"86178","Telemark","drangedal3","3DRUB","UB",5,0,0.155362910933454,0.019353239,27.00672829
"86179","Telemark","drangedal3","3DRUB","UB",5,0,0.155362910933266,0.019353239,27.00672829
"86180","Telemark","drangedal3","3DRUB","UB",5,0,0.155362910933374,0.019353239,27.00672829
"86181","Telemark","drangedal3","3DRUB","UB",5,0,0.155362911013087,0.019353239,27.00672829
"86182","Telemark","drangedal3","3DRUB","UB",5,0.480645161290323,0.155935115880892,0.019353239,27.00672829
"86183","Telemark","drangedal3","3DRUB","UB",5,12.9902777777778,0.192277379129439,0.019353239,27.00672829
"86184","Telemark","drangedal3","3DRUB","UB",5,46.0733870967742,0.388530153421368,0.019353239,27.00672829
"86185","Telemark","drangedal3","3DRUB","UB",5,91.3083333333333,0.443657322370727,0.019353239,27.00672829
"86186","Telemark","drangedal3","3DRUB","UB",5,155.402064896755,0.472890233738301,0.019353239,27.00672829
"86187","Telemark","drangedal3","3DRUB","UB",5,147.938978494624,0.44475438864153,0.019353239,27.00672829
"86188","Telemark","drangedal3","3DRUB","UB",5,56.5880555555556,0.327201575800952,0.019353239,27.00672829
"86189","Telemark","drangedal3","3DRUB","UB",5,0.426881720430108,0.15776449426223,0.019353239,27.00672829
"86190","Telemark","drangedal3","3DRUB","UB",5,0,0.157177718779353,0.019353239,27.00672829
"86191","Telemark","drangedal3","3DRUB","UB",5,0,0.157177718779351,0.019353239,27.00672829
"86192","Telemark","drangedal3","3DRUB","UB",5,0,0.157177718779352,0.019353239,27.00672829
"86193","Telemark","drangedal3","3DRUB","UB",5,0,0.157177718782252,0.019353239,27.00672829
"86194","Telemark","drangedal3","3DRUB","UB",5,0.480645161290323,0.15783951740464,0.019353239,27.00672829
"86195","Telemark","drangedal3","3DRUB","UB",5,12.9902777777778,0.192190014430909,0.019353239,27.00672829
"86196","Telemark","drangedal3","3DRUB","UB",5,46.0733870967742,0.381802797608528,0.019353239,27.00672829
"86197","Telemark","drangedal3","3DRUB","UB",6,91.3083333333333,0.456963807573163,0.019353239,27.00672829
"86198","Telemark","drangedal3","3DRUB","UB",6,155.402064896755,0.483531252909865,0.019353239,27.00672829
"86199","Telemark","drangedal3","3DRUB","UB",6,147.938978494624,0.453214339657678,0.019353239,27.00672829
"86200","Telemark","drangedal3","3DRUB","UB",6,56.5880555555556,0.333258869523108,0.019353239,27.00672829
"86201","Telemark","drangedal3","3DRUB","UB",6,0.426881720430108,0.156186148610391,0.019353239,27.00672829
"86202","Telemark","drangedal3","3DRUB","UB",6,0,0.155747158114995,0.019353239,27.00672829
"86203","Telemark","drangedal3","3DRUB","UB",6,0,0.155747158114931,0.019353239,27.00672829
"86204","Telemark","drangedal3","3DRUB","UB",6,0,0.155747158114968,0.019353239,27.00672829
"86205","Telemark","drangedal3","3DRUB","UB",6,0,0.155747158143083,0.019353239,27.00672829
"86206","Telemark","drangedal3","3DRUB","UB",6,0.480645161290323,0.156243558647058,0.019353239,27.00672829
"86207","Telemark","drangedal3","3DRUB","UB",6,12.9902777777778,0.189354469500233,0.019353239,27.00672829
"86208","Telemark","drangedal3","3DRUB","UB",6,46.0733870967742,0.388684029624546,0.019353239,27.00672829
"86209","Telemark","drangedal3","3DRUB","UB",6,91.3083333333333,0.449673427677697,0.019353239,27.00672829
"86210","Telemark","drangedal3","3DRUB","UB",6,155.402064896755,0.479002520783276,0.019353239,27.00672829
"86211","Telemark","drangedal3","3DRUB","UB",6,147.938978494624,0.449698864840129,0.019353239,27.00672829
"86212","Telemark","drangedal3","3DRUB","UB",6,56.5880555555556,0.329363166030717,0.019353239,27.00672829
"86213","Telemark","drangedal3","3DRUB","UB",6,0.426881720430108,0.156047938270638,0.019353239,27.00672829
"86214","Telemark","drangedal3","3DRUB","UB",6,0,0.155511505291993,0.019353239,27.00672829
"86215","Telemark","drangedal3","3DRUB","UB",6,0,0.155511505291821,0.019353239,27.00672829
"86216","Telemark","drangedal3","3DRUB","UB",6,0,0.15551150529192,0.019353239,27.00672829
"86217","Telemark","drangedal3","3DRUB","UB",6,0,0.155511505364729,0.019353239,27.00672829
"86218","Telemark","drangedal3","3DRUB","UB",6,0.480645161290323,0.156119004852354,0.019353239,27.00672829
"86219","Telemark","drangedal3","3DRUB","UB",6,12.9902777777778,0.192654576965182,0.019353239,27.00672829
"86220","Telemark","drangedal3","3DRUB","UB",6,46.0733870967742,0.386729379447627,0.019353239,27.00672829
"86221","Telemark","drangedal3","3DRUB","UB",6,91.3083333333333,0.453819597039379,0.019353239,27.00672829
"86222","Telemark","drangedal3","3DRUB","UB",6,155.402064896755,0.482428732618511,0.019353239,27.00672829
"86223","Telemark","drangedal3","3DRUB","UB",6,147.938978494624,0.452554776165052,0.019353239,27.00672829
"86224","Telemark","drangedal3","3DRUB","UB",6,56.5880555555556,0.331572120060109,0.019353239,27.00672829
"86225","Telemark","drangedal3","3DRUB","UB",6,0.426881720430108,0.156127249393165,0.019353239,27.00672829
"86226","Telemark","drangedal3","3DRUB","UB",6,0,0.155630531795251,0.019353239,27.00672829
"86227","Telemark","drangedal3","3DRUB","UB",6,0,0.15563053179508,0.019353239,27.00672829
"86228","Telemark","drangedal3","3DRUB","UB",6,0,0.155630531795178,0.019353239,27.00672829
"86229","Telemark","drangedal3","3DRUB","UB",6,0,0.155630531867855,0.019353239,27.00672829
"86230","Telemark","drangedal3","3DRUB","UB",6,0.480645161290323,0.156193353764544,0.019353239,27.00672829
"86231","Telemark","drangedal3","3DRUB","UB",6,12.9902777777778,0.192119186616019,0.019353239,27.00672829
"86232","Telemark","drangedal3","3DRUB","UB",6,46.0733870967742,0.388850109837018,0.019353239,27.00672829
"86233","Telemark","drangedal3","3DRUB","UB",6,91.3083333333333,0.437412087314447,0.019353239,27.00672829
"86234","Telemark","drangedal3","3DRUB","UB",6,155.402064896755,0.467096762340344,0.019353239,27.00672829
"86235","Telemark","drangedal3","3DRUB","UB",6,147.938978494624,0.439621756298447,0.019353239,27.00672829
"86236","Telemark","drangedal3","3DRUB","UB",6,56.5880555555556,0.32333425318535,0.019353239,27.00672829
"86237","Telemark","drangedal3","3DRUB","UB",6,0.426881720430108,0.156780029394856,0.019353239,27.00672829
"86238","Telemark","drangedal3","3DRUB","UB",6,0,0.15615452920548,0.019353239,27.00672829
"86239","Telemark","drangedal3","3DRUB","UB",6,0,0.156154529205478,0.019353239,27.00672829
"86240","Telemark","drangedal3","3DRUB","UB",6,0,0.156154529205479,0.019353239,27.00672829
"86241","Telemark","drangedal3","3DRUB","UB",6,0,0.156154529208524,0.019353239,27.00672829
"86242","Telemark","drangedal3","3DRUB","UB",6,0.480645161290323,0.156859887074741,0.019353239,27.00672829
"86243","Telemark","drangedal3","3DRUB","UB",6,12.9902777777778,0.191742196014265,0.019353239,27.00672829
"86244","Telemark","drangedal3","3DRUB","UB",6,46.0733870967742,0.378118771423123,0.019353239,27.00672829
"86245","Telemark","drangedal3","3DRUB","UB",7,91.3083333333333,0.457146703531148,0.019353239,27.00672829
"86246","Telemark","drangedal3","3DRUB","UB",7,155.402064896755,0.48361046476203,0.019353239,27.00672829
"86247","Telemark","drangedal3","3DRUB","UB",7,147.938978494624,0.4532698334354,0.019353239,27.00672829
"86248","Telemark","drangedal3","3DRUB","UB",7,56.5880555555556,0.333362727583013,0.019353239,27.00672829
"86249","Telemark","drangedal3","3DRUB","UB",7,0.426881720430108,0.156200160600314,0.019353239,27.00672829
"86250","Telemark","drangedal3","3DRUB","UB",7,0,0.155764174963906,0.019353239,27.00672829
"86251","Telemark","drangedal3","3DRUB","UB",7,0,0.155764174963847,0.019353239,27.00672829
"86252","Telemark","drangedal3","3DRUB","UB",7,0,0.155764174963881,0.019353239,27.00672829
"86253","Telemark","drangedal3","3DRUB","UB",7,0,0.155764174989651,0.019353239,27.00672829
"86254","Telemark","drangedal3","3DRUB","UB",7,0.480645161290323,0.156257117246524,0.019353239,27.00672829
"86255","Telemark","drangedal3","3DRUB","UB",7,12.9902777777778,0.189220842647958,0.019353239,27.00672829
"86256","Telemark","drangedal3","3DRUB","UB",7,46.0733870967742,0.388689626058078,0.019353239,27.00672829
"86257","Telemark","drangedal3","3DRUB","UB",7,91.3083333333333,0.450119909688424,0.019353239,27.00672829
"86258","Telemark","drangedal3","3DRUB","UB",7,155.402064896755,0.479056334809931,0.019353239,27.00672829
"86259","Telemark","drangedal3","3DRUB","UB",7,147.938978494624,0.44965280507129,0.019353239,27.00672829
"86260","Telemark","drangedal3","3DRUB","UB",7,56.5880555555556,0.329506903464598,0.019353239,27.00672829
"86261","Telemark","drangedal3","3DRUB","UB",7,0.426881720430108,0.155916828356495,0.019353239,27.00672829
"86262","Telemark","drangedal3","3DRUB","UB",7,0,0.155392399154467,0.019353239,27.00672829
"86263","Telemark","drangedal3","3DRUB","UB",7,0,0.15539239915431,0.019353239,27.00672829
"86264","Telemark","drangedal3","3DRUB","UB",7,0,0.155392399154401,0.019353239,27.00672829
"86265","Telemark","drangedal3","3DRUB","UB",7,0,0.155392399221335,0.019353239,27.00672829
"86266","Telemark","drangedal3","3DRUB","UB",7,0.480645161290323,0.15598619934013,0.019353239,27.00672829
"86267","Telemark","drangedal3","3DRUB","UB",7,12.9902777777778,0.192069971905377,0.019353239,27.00672829
"86268","Telemark","drangedal3","3DRUB","UB",7,46.0733870967742,0.386640138097597,0.019353239,27.00672829
"86269","Telemark","drangedal3","3DRUB","UB",7,91.3083333333333,0.456586600392809,0.019353239,27.00672829
"86270","Telemark","drangedal3","3DRUB","UB",7,155.402064896755,0.484448248894062,0.019353239,27.00672829
"86271","Telemark","drangedal3","3DRUB","UB",7,147.938978494624,0.454328730496163,0.019353239,27.00672829
"86272","Telemark","drangedal3","3DRUB","UB",7,56.5880555555556,0.333449278807864,0.019353239,27.00672829
"86273","Telemark","drangedal3","3DRUB","UB",7,0.426881720430108,0.15687082761226,0.019353239,27.00672829
"86274","Telemark","drangedal3","3DRUB","UB",7,0,0.156399794577021,0.019353239,27.00672829
"86275","Telemark","drangedal3","3DRUB","UB",7,0,0.156399794576903,0.019353239,27.00672829
"86276","Telemark","drangedal3","3DRUB","UB",7,0,0.156399794576971,0.019353239,27.00672829
"86277","Telemark","drangedal3","3DRUB","UB",7,0,0.15639979462766,0.019353239,27.00672829
"86278","Telemark","drangedal3","3DRUB","UB",7,0.480645161290323,0.156932994230023,0.019353239,27.00672829
"86279","Telemark","drangedal3","3DRUB","UB",7,12.9902777777778,0.191549860592548,0.019353239,27.00672829
"86280","Telemark","drangedal3","3DRUB","UB",7,46.0733870967742,0.389756588432528,0.019353239,27.00672829
"86281","Telemark","drangedal3","3DRUB","UB",7,91.3083333333333,0.437412087314447,0.019353239,27.00672829
"86282","Telemark","drangedal3","3DRUB","UB",7,155.402064896755,0.467096762340344,0.019353239,27.00672829
"86283","Telemark","drangedal3","3DRUB","UB",7,147.938978494624,0.439621756298447,0.019353239,27.00672829
"86284","Telemark","drangedal3","3DRUB","UB",7,56.5880555555556,0.32333425318535,0.019353239,27.00672829
"86285","Telemark","drangedal3","3DRUB","UB",7,0.426881720430108,0.156780029394856,0.019353239,27.00672829
"86286","Telemark","drangedal3","3DRUB","UB",7,0,0.15615452920548,0.019353239,27.00672829
"86287","Telemark","drangedal3","3DRUB","UB",7,0,0.156154529205478,0.019353239,27.00672829
"86288","Telemark","drangedal3","3DRUB","UB",7,0,0.156154529205479,0.019353239,27.00672829
"86289","Telemark","drangedal3","3DRUB","UB",7,0,0.156154529208524,0.019353239,27.00672829
"86290","Telemark","drangedal3","3DRUB","UB",7,0.480645161290323,0.156859887074741,0.019353239,27.00672829
"86291","Telemark","drangedal3","3DRUB","UB",7,12.9902777777778,0.191742196014265,0.019353239,27.00672829
"86292","Telemark","drangedal3","3DRUB","UB",7,46.0733870967742,0.378118771423123,0.019353239,27.00672829
"86293","Telemark","drangedal3","3DRUB","UB",8,91.3083333333333,0.452527060814608,0.019353239,27.00672829
"86294","Telemark","drangedal3","3DRUB","UB",8,155.402064896755,0.47800370369688,0.019353239,27.00672829
"86295","Telemark","drangedal3","3DRUB","UB",8,147.938978494624,0.447765427772848,0.019353239,27.00672829
"86296","Telemark","drangedal3","3DRUB","UB",8,56.5880555555556,0.329393402977352,0.019353239,27.00672829
"86297","Telemark","drangedal3","3DRUB","UB",8,0.426881720430108,0.153494062717158,0.019353239,27.00672829
"86298","Telemark","drangedal3","3DRUB","UB",8,0,0.15306880688216,0.019353239,27.00672829
"86299","Telemark","drangedal3","3DRUB","UB",8,0,0.153068806882102,0.019353239,27.00672829
"86300","Telemark","drangedal3","3DRUB","UB",8,0,0.153068806882136,0.019353239,27.00672829
"86301","Telemark","drangedal3","3DRUB","UB",8,0,0.153068806907906,0.019353239,27.00672829
"86302","Telemark","drangedal3","3DRUB","UB",8,0.480645161290323,0.153549669301575,0.019353239,27.00672829
"86303","Telemark","drangedal3","3DRUB","UB",8,12.9902777777778,0.186207026262346,0.019353239,27.00672829
"86304","Telemark","drangedal3","3DRUB","UB",8,46.0733870967742,0.384935734266534,0.019353239,27.00672829
"86305","Telemark","drangedal3","3DRUB","UB",8,91.3083333333333,0.448885490223383,0.019353239,27.00672829
"86306","Telemark","drangedal3","3DRUB","UB",8,155.402064896755,0.47757981902975,0.019353239,27.00672829
"86307","Telemark","drangedal3","3DRUB","UB",8,147.938978494624,0.448199453556121,0.019353239,27.00672829
"86308","Telemark","drangedal3","3DRUB","UB",8,56.5880555555556,0.328457071906156,0.019353239,27.00672829
"86309","Telemark","drangedal3","3DRUB","UB",8,0.426881720430108,0.155291981662568,0.019353239,27.00672829
"86310","Telemark","drangedal3","3DRUB","UB",8,0,0.154771572143458,0.019353239,27.00672829
"86311","Telemark","drangedal3","3DRUB","UB",8,0,0.1547715721433,0.019353239,27.00672829
"86312","Telemark","drangedal3","3DRUB","UB",8,0,0.154771572143391,0.019353239,27.00672829
"86313","Telemark","drangedal3","3DRUB","UB",8,0,0.154771572210326,0.019353239,27.00672829
"86314","Telemark","drangedal3","3DRUB","UB",8,0.480645161290323,0.155360847390631,0.019353239,27.00672829
"86315","Telemark","drangedal3","3DRUB","UB",8,12.9902777777778,0.191332903279892,0.019353239,27.00672829
"86316","Telemark","drangedal3","3DRUB","UB",8,46.0733870967742,0.38565632350971,0.019353239,27.00672829
"86317","Telemark","drangedal3","3DRUB","UB",8,91.3083333333333,0.453067720718348,0.019353239,27.00672829
"86318","Telemark","drangedal3","3DRUB","UB",8,155.402064896755,0.480599386609565,0.019353239,27.00672829
"86319","Telemark","drangedal3","3DRUB","UB",8,147.938978494624,0.450615323625402,0.019353239,27.00672829
"86320","Telemark","drangedal3","3DRUB","UB",8,56.5880555555556,0.330585720821378,0.019353239,27.00672829
"86321","Telemark","drangedal3","3DRUB","UB",8,0.426881720430108,0.155101169469558,0.019353239,27.00672829
"86322","Telemark","drangedal3","3DRUB","UB",8,0,0.154628374396264,0.019353239,27.00672829
"86323","Telemark","drangedal3","3DRUB","UB",8,0,0.154628374396129,0.019353239,27.00672829
"86324","Telemark","drangedal3","3DRUB","UB",8,0,0.154628374396206,0.019353239,27.00672829
"86325","Telemark","drangedal3","3DRUB","UB",8,0,0.154628374453806,0.019353239,27.00672829
"86326","Telemark","drangedal3","3DRUB","UB",8,0.480645161290323,0.155163779742029,0.019353239,27.00672829
"86327","Telemark","drangedal3","3DRUB","UB",8,12.9902777777778,0.19001218004053,0.019353239,27.00672829
"86328","Telemark","drangedal3","3DRUB","UB",8,46.0733870967742,0.387323157886036,0.019353239,27.00672829
"86329","Telemark","drangedal3","3DRUB","UB",8,91.3083333333333,0.433954529395519,0.019353239,27.00672829
"86330","Telemark","drangedal3","3DRUB","UB",8,155.402064896755,0.464610541103141,0.019353239,27.00672829
"86331","Telemark","drangedal3","3DRUB","UB",8,147.938978494624,0.437096528676739,0.019353239,27.00672829
"86332","Telemark","drangedal3","3DRUB","UB",8,56.5880555555556,0.319964750167131,0.019353239,27.00672829
"86333","Telemark","drangedal3","3DRUB","UB",8,0.426881720430108,0.154053986860941,0.019353239,27.00672829
"86334","Telemark","drangedal3","3DRUB","UB",8,0,0.153409674850733,0.019353239,27.00672829
"86335","Telemark","drangedal3","3DRUB","UB",8,0,0.153409674850575,0.019353239,27.00672829
"86336","Telemark","drangedal3","3DRUB","UB",8,0,0.153409674850666,0.019353239,27.00672829
"86337","Telemark","drangedal3","3DRUB","UB",8,0,0.153409674918026,0.019353239,27.00672829
"86338","Telemark","drangedal3","3DRUB","UB",8,0.480645161290323,0.154138330332557,0.019353239,27.00672829
"86339","Telemark","drangedal3","3DRUB","UB",8,12.9902777777778,0.191965747453029,0.019353239,27.00672829
"86340","Telemark","drangedal3","3DRUB","UB",8,46.0733870967742,0.377520080697744,0.019353239,27.00672829
"86341","Telemark","drangedal3","3DRUB","UB",9,91.3083333333333,0.450124876089634,0.019353239,27.00672829
"86342","Telemark","drangedal3","3DRUB","UB",9,155.402064896755,0.475088725779513,0.019353239,27.00672829
"86343","Telemark","drangedal3","3DRUB","UB",9,147.938978494624,0.444903495642378,0.019353239,27.00672829
"86344","Telemark","drangedal3","3DRUB","UB",9,56.5880555555556,0.327330533999944,0.019353239,27.00672829
"86345","Telemark","drangedal3","3DRUB","UB",9,0.426881720430108,0.152093677629768,0.019353239,27.00672829
"86346","Telemark","drangedal3","3DRUB","UB",9,0,0.151674067974211,0.019353239,27.00672829
"86347","Telemark","drangedal3","3DRUB","UB",9,0,0.151674067974153,0.019353239,27.00672829
"86348","Telemark","drangedal3","3DRUB","UB",9,0,0.151674067974187,0.019353239,27.00672829
"86349","Telemark","drangedal3","3DRUB","UB",9,0,0.151674067999957,0.019353239,27.00672829
"86350","Telemark","drangedal3","3DRUB","UB",9,0.480645161290323,0.152148573814544,0.019353239,27.00672829
"86351","Telemark","drangedal3","3DRUB","UB",9,12.9902777777778,0.184644851846845,0.019353239,27.00672829
"86352","Telemark","drangedal3","3DRUB","UB",9,46.0733870967742,0.382985531566766,0.019353239,27.00672829
"86353","Telemark","drangedal3","3DRUB","UB",9,91.3083333333333,0.447945142870061,0.019353239,27.00672829
"86354","Telemark","drangedal3","3DRUB","UB",9,155.402064896755,0.476910423097247,0.019353239,27.00672829
"86355","Telemark","drangedal3","3DRUB","UB",9,147.938978494624,0.447643111478003,0.019353239,27.00672829
"86356","Telemark","drangedal3","3DRUB","UB",9,56.5880555555556,0.327890787687125,0.019353239,27.00672829
"86357","Telemark","drangedal3","3DRUB","UB",9,0.426881720430108,0.155109482620968,0.019353239,27.00672829
"86358","Telemark","drangedal3","3DRUB","UB",9,0,0.154577793037061,0.019353239,27.00672829
"86359","Telemark","drangedal3","3DRUB","UB",9,0,0.154577793036889,0.019353239,27.00672829
"86360","Telemark","drangedal3","3DRUB","UB",9,0,0.154577793036988,0.019353239,27.00672829
"86361","Telemark","drangedal3","3DRUB","UB",9,0,0.154577793109797,0.019353239,27.00672829
"86362","Telemark","drangedal3","3DRUB","UB",9,0.480645161290323,0.155179952620369,0.019353239,27.00672829
"86363","Telemark","drangedal3","3DRUB","UB",9,12.9902777777778,0.191581579229591,0.019353239,27.00672829
"86364","Telemark","drangedal3","3DRUB","UB",9,46.0733870967742,0.385344617813033,0.019353239,27.00672829
"86365","Telemark","drangedal3","3DRUB","UB",9,91.3083333333333,0.450699447280568,0.019353239,27.00672829
"86366","Telemark","drangedal3","3DRUB","UB",9,155.402064896755,0.477725064044525,0.019353239,27.00672829
"86367","Telemark","drangedal3","3DRUB","UB",9,147.938978494624,0.447793473858815,0.019353239,27.00672829
"86368","Telemark","drangedal3","3DRUB","UB",9,56.5880555555556,0.328550834877524,0.019353239,27.00672829
"86369","Telemark","drangedal3","3DRUB","UB",9,0.426881720430108,0.15371388042364,0.019353239,27.00672829
"86370","Telemark","drangedal3","3DRUB","UB",9,0,0.153246586014625,0.019353239,27.00672829
"86371","Telemark","drangedal3","3DRUB","UB",9,0,0.15324658601449,0.019353239,27.00672829
"86372","Telemark","drangedal3","3DRUB","UB",9,0,0.153246586014568,0.019353239,27.00672829
"86373","Telemark","drangedal3","3DRUB","UB",9,0,0.153246586072167,0.019353239,27.00672829
"86374","Telemark","drangedal3","3DRUB","UB",9,0.480645161290323,0.153775798582959,0.019353239,27.00672829
"86375","Telemark","drangedal3","3DRUB","UB",9,12.9902777777778,0.188467138198477,0.019353239,27.00672829
"86376","Telemark","drangedal3","3DRUB","UB",9,46.0733870967742,0.385398714208523,0.019353239,27.00672829
"86377","Telemark","drangedal3","3DRUB","UB",9,91.3083333333333,0.429413707648308,0.019353239,27.00672829
"86378","Telemark","drangedal3","3DRUB","UB",9,155.402064896755,0.460610239065182,0.019353239,27.00672829
"86379","Telemark","drangedal3","3DRUB","UB",9,147.938978494624,0.433555323829867,0.019353239,27.00672829
"86380","Telemark","drangedal3","3DRUB","UB",9,56.5880555555556,0.317072049443446,0.019353239,27.00672829
"86381","Telemark","drangedal3","3DRUB","UB",9,0.426881720430108,0.153161290131823,0.019353239,27.00672829
"86382","Telemark","drangedal3","3DRUB","UB",9,0,0.15248516910166,0.019353239,27.00672829
"86383","Telemark","drangedal3","3DRUB","UB",9,0,0.15248516910148,0.019353239,27.00672829
"86384","Telemark","drangedal3","3DRUB","UB",9,0,0.152485169101584,0.019353239,27.00672829
"86385","Telemark","drangedal3","3DRUB","UB",9,0,0.152485169178235,0.019353239,27.00672829
"86386","Telemark","drangedal3","3DRUB","UB",9,0.480645161290323,0.153249911290922,0.019353239,27.00672829
"86387","Telemark","drangedal3","3DRUB","UB",9,12.9902777777778,0.191918317827028,0.019353239,27.00672829
"86388","Telemark","drangedal3","3DRUB","UB",9,46.0733870967742,0.375131167133845,0.019353239,27.00672829
"86389","Telemark","kviteseid3","3KVB","B",1,139.604032258065,0.481072201934809,0.091250578,34.25057033
