"","ExperimentGisID","FieldSheetID","Region","LocalityName","LocalityCode","Treatment","X_Date","Plot","Taxa","CervidaeFunction","Height_cm","Height_class_50cm","Diameter_at_base_mm","Diameter_at_150cm_mm","Quantity","Year","Subplot_Total_Biomass_g","Years_Since_Exclosure"
"13617",36,22,"Trøndelag","bratsberg","BRUB","UB",2009-05-28,"NV","Betula pubescens (Bjørk)","Resten",NA,2,NA,NA,2,2009,234.4148,1
"13618",36,22,"Trøndelag","bratsberg","BRUB","UB",2009-05-28,"NV","Picea abies (Gran)","Bad tree",NA,2,NA,NA,1,2009,380.68,1
"13619",36,22,"Trøndelag","bratsberg","BRUB","UB",2009-05-28,"NV","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,5,2009,269.81,1
"13620",36,22,"Trøndelag","bratsberg","BRUB","UB",2009-05-28,"NV","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,41,2009,553.1105,1
"13621",36,218,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"NH","Picea abies (Gran)","Bad tree",NA,2,NA,NA,1,2010,380.68,2
"13622",36,218,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"NH","Sorbus aucuparia (Rogn)","ROS",NA,3,NA,NA,1,2010,121.4145,2
"13623",36,218,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"NH","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,39,2010,2104.518,2
"13624",36,218,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"NH","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,62,2010,836.411,2
"13625",36,219,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"NV","Betula pubescens (Bjørk)","Resten",NA,2,NA,NA,1,2010,117.2074,2
"13626",36,219,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"NV","Betula pubescens (Bjørk)","Resten",NA,3,NA,NA,1,2010,250.9461,2
"13627",36,219,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"NV","Betula pubescens (Bjørk)","Resten",NA,1,NA,NA,1,2010,33.5587,2
"13628",36,219,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"NV","Picea abies (Gran)","Bad tree",NA,3,NA,NA,1,2010,856.53,2
"13629",36,219,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"NV","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,20,2010,269.81,2
"13630",36,219,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"NV","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,16,2010,863.392,2
"13631",36,219,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"NV","Sorbus aucuparia (Rogn)","ROS",NA,3,NA,NA,1,2010,121.4145,2
"13632",36,221,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"ØH","Betula pubescens (Bjørk)","Resten",NA,1,NA,NA,3,2010,100.6761,2
"13633",36,221,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"ØH","Betula pubescens (Bjørk)","Resten",NA,2,NA,NA,4,2010,468.8296,2
"13634",36,221,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"ØH","Picea abies (Gran)","Bad tree",NA,2,NA,NA,1,2010,380.68,2
"13635",36,221,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"ØH","Picea abies (Gran)","Bad tree",NA,1,NA,NA,1,2010,95.17,2
"13636",36,221,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"ØH","Picea abies (Gran)","Bad tree",NA,4,NA,NA,1,2010,1522.72,2
"13637",36,221,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"ØH","Pinus sylvestris (Furu)","Resten",NA,1,NA,NA,2,2010,74.8335,2
"13638",36,221,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"ØH","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,37,2010,499.1485,2
"13639",36,221,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"ØH","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,3,2010,161.886,2
"13640",36,220,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"ØV","Picea abies (Gran)","Bad tree",NA,1,NA,NA,2,2010,190.34,2
"13641",36,220,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"ØV","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,7,2010,377.734,2
"13642",36,220,"Trøndelag","bratsberg","BRUB","UB",2010-05-18,"ØV","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,46,2010,620.563,2
"13643",36,542,"Trøndelag","bratsberg","BRUB","UB",2011-04-28,"NH","Picea abies (Gran)","Bad tree",NA,2,NA,NA,1,2011,380.68,3
"13644",36,542,"Trøndelag","bratsberg","BRUB","UB",2011-04-28,"NH","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,21,2011,283.3005,3
"13645",36,542,"Trøndelag","bratsberg","BRUB","UB",2011-04-28,"NH","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,63,2011,3399.606,3
"13646",36,542,"Trøndelag","bratsberg","BRUB","UB",2011-04-28,"NH","Sorbus aucuparia (Rogn)","ROS",NA,3,NA,NA,27,2011,3278.1915,3
"13647",36,543,"Trøndelag","bratsberg","BRUB","UB",2011-04-28,"NV","Betula pubescens (Bjørk)","Resten",NA,4,NA,NA,1,2011,434.7748,3
"13648",36,543,"Trøndelag","bratsberg","BRUB","UB",2011-04-28,"NV","Betula pubescens (Bjørk)","Resten",NA,3,NA,NA,1,2011,250.9461,3
"13649",36,543,"Trøndelag","bratsberg","BRUB","UB",2011-04-28,"NV","Picea abies (Gran)","Bad tree",NA,3,NA,NA,1,2011,856.53,3
"13650",36,543,"Trøndelag","bratsberg","BRUB","UB",2011-04-28,"NV","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,24,2011,1295.088,3
"13651",36,543,"Trøndelag","bratsberg","BRUB","UB",2011-04-28,"NV","Sorbus aucuparia (Rogn)","ROS",NA,5,NA,NA,1,2011,337.2625,3
"13652",36,543,"Trøndelag","bratsberg","BRUB","UB",2011-04-28,"NV","Sorbus aucuparia (Rogn)","ROS",NA,3,NA,NA,12,2011,1456.974,3
"13653",36,543,"Trøndelag","bratsberg","BRUB","UB",2011-04-28,"NV","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,6,2011,80.943,3
"13654",36,538,"Trøndelag","bratsberg","BRUB","UB",2011-04-28,"ØH","Betula pubescens (Bjørk)","Resten",NA,1,NA,NA,6,2011,201.3522,3
"13655",36,538,"Trøndelag","bratsberg","BRUB","UB",2011-04-28,"ØH","Picea abies (Gran)","Bad tree",NA,4,NA,NA,1,2011,1522.72,3
"13656",36,538,"Trøndelag","bratsberg","BRUB","UB",2011-04-28,"ØH","Picea abies (Gran)","Bad tree",NA,1,NA,NA,2,2011,190.34,3
"13657",36,538,"Trøndelag","bratsberg","BRUB","UB",2011-04-28,"ØH","Pinus sylvestris (Furu)","Resten",NA,1,NA,NA,1,2011,37.41675,3
"13658",36,538,"Trøndelag","bratsberg","BRUB","UB",2011-04-28,"ØH","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,42,2011,566.601,3
"13659",36,544,"Trøndelag","bratsberg","BRUB","UB",2011-04-28,"ØV","Picea abies (Gran)","Bad tree",NA,2,NA,NA,2,2011,761.36,3
"13660",36,544,"Trøndelag","bratsberg","BRUB","UB",2011-04-28,"ØV","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,25,2011,1349.05,3
"13661",36,544,"Trøndelag","bratsberg","BRUB","UB",2011-04-28,"ØV","Sorbus aucuparia (Rogn)","ROS",NA,3,NA,NA,1,2011,121.4145,3
"13662",36,544,"Trøndelag","bratsberg","BRUB","UB",2011-04-28,"ØV","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,18,2011,242.829,3
"13663",36,873,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"NH","Picea abies (Gran)","Bad tree",NA,3,NA,NA,1,2012,856.53,4
"13664",36,873,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"NH","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,38,2012,2050.556,4
"13665",36,873,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"NH","Sorbus aucuparia (Rogn)","ROS",NA,3,NA,NA,35,2012,4249.5075,4
"13666",36,873,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"NH","Sorbus aucuparia (Rogn)","ROS",NA,4,NA,NA,6,2012,1295.088,4
"13667",36,873,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"NH","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,35,2012,472.1675,4
"13668",36,874,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"NV","Betula pubescens (Bjørk)","Resten",NA,2,NA,NA,1,2012,117.2074,4
"13669",36,874,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"NV","Betula pubescens (Bjørk)","Resten",NA,5,NA,NA,1,2012,668.6935,4
"13670",36,874,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"NV","Betula pubescens (Bjørk)","Resten",NA,4,NA,NA,1,2012,434.7748,4
"13671",36,874,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"NV","Picea abies (Gran)","Bad tree",NA,4,NA,NA,1,2012,1522.72,4
"13672",36,874,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"NV","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,7,2012,94.4335,4
"13673",36,874,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"NV","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,15,2012,809.43,4
"13674",36,874,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"NV","Sorbus aucuparia (Rogn)","ROS",NA,4,NA,NA,2,2012,431.696,4
"13675",36,874,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"NV","Sorbus aucuparia (Rogn)","ROS",NA,3,NA,NA,11,2012,1335.5595,4
"13676",36,874,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"NV","Sorbus aucuparia (Rogn)","ROS",NA,5,NA,NA,1,2012,337.2625,4
"13677",36,876,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"ØH","Betula pubescens (Bjørk)","Resten",NA,1,NA,NA,3,2012,100.6761,4
"13678",36,876,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"ØH","Betula pubescens (Bjørk)","Resten",NA,2,NA,NA,6,2012,703.2444,4
"13679",36,876,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"ØH","Picea abies (Gran)","Bad tree",NA,4,NA,NA,1,2012,1522.72,4
"13680",36,876,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"ØH","Picea abies (Gran)","Bad tree",NA,1,NA,NA,1,2012,95.17,4
"13681",36,876,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"ØH","Picea abies (Gran)","Bad tree",NA,2,NA,NA,2,2012,761.36,4
"13682",36,876,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"ØH","Pinus sylvestris (Furu)","Resten",NA,1,NA,NA,1,2012,37.41675,4
"13683",36,876,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"ØH","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,16,2012,863.392,4
"13684",36,876,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"ØH","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,32,2012,431.696,4
"13685",36,875,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"ØV","Betula pubescens (Bjørk)","Resten",NA,1,NA,NA,3,2012,100.6761,4
"13686",36,875,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"ØV","Picea abies (Gran)","Bad tree",NA,2,NA,NA,1,2012,380.68,4
"13687",36,875,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"ØV","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,4,2012,53.962,4
"13688",36,875,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"ØV","Sorbus aucuparia (Rogn)","ROS",NA,3,NA,NA,3,2012,364.2435,4
"13689",36,875,"Trøndelag","bratsberg","BRUB","UB",2012-05-07,"ØV","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,24,2012,1295.088,4
"13690",36,1201,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"NH","Sorbus aucuparia (Rogn)","ROS",NA,3,NA,NA,28,2013,3399.606,5
"13691",36,1201,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"NH","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,1,2013,13.4905,5
"13692",36,1201,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"NH","Sorbus aucuparia (Rogn)","ROS",NA,5,NA,NA,4,2013,1349.05,5
"13693",36,1201,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"NH","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,16,2013,863.392,5
"13694",36,1201,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"NH","Sorbus aucuparia (Rogn)","ROS",NA,4,NA,NA,25,2013,5396.2,5
"13695",36,1202,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"NV","Betula pubescens (Bjørk)","Resten",NA,5,NA,NA,4,2013,2674.774,5
"13696",36,1202,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"NV","Betula pubescens (Bjørk)","Resten",NA,3,NA,NA,4,2013,1003.7844,5
"13697",36,1202,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"NV","Betula pubescens (Bjørk)","Resten",NA,2,NA,NA,3,2013,351.6222,5
"13698",36,1202,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"NV","Picea abies (Gran)","Bad tree",NA,5,NA,NA,1,2013,2379.25,5
"13699",36,1202,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"NV","Picea abies (Gran)","Bad tree",NA,1,NA,NA,1,2013,95.17,5
"13700",36,1202,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"NV","Sorbus aucuparia (Rogn)","ROS",NA,4,NA,NA,4,2013,863.392,5
"13701",36,1202,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"NV","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,7,2013,94.4335,5
"13702",36,1202,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"NV","Sorbus aucuparia (Rogn)","ROS",NA,5,NA,NA,2,2013,674.525,5
"13703",36,1202,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"NV","Sorbus aucuparia (Rogn)","ROS",NA,6,NA,NA,1,2013,485.658,5
"13704",36,1202,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"NV","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,4,2013,215.848,5
"13705",36,1202,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"NV","Sorbus aucuparia (Rogn)","ROS",NA,3,NA,NA,8,2013,971.316,5
"13706",36,1204,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"ØH","Betula pubescens (Bjørk)","Resten",NA,3,NA,NA,3,2013,752.8383,5
"13707",36,1204,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"ØH","Betula pubescens (Bjørk)","Resten",NA,5,NA,NA,1,2013,668.6935,5
"13708",36,1204,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"ØH","Betula pubescens (Bjørk)","Resten",NA,2,NA,NA,3,2013,351.6222,5
"13709",36,1204,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"ØH","Picea abies (Gran)","Bad tree",NA,2,NA,NA,2,2013,761.36,5
"13710",36,1204,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"ØH","Picea abies (Gran)","Bad tree",NA,5,NA,NA,1,2013,2379.25,5
"13711",36,1204,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"ØH","Pinus sylvestris (Furu)","Resten",NA,1,NA,NA,1,2013,37.41675,5
"13712",36,1204,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"ØH","Sorbus aucuparia (Rogn)","ROS",NA,3,NA,NA,3,2013,364.2435,5
"13713",36,1204,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"ØH","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,11,2013,593.582,5
"13714",36,1204,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"ØH","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,12,2013,161.886,5
"13715",36,1203,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"ØV","Betula pubescens (Bjørk)","Resten",NA,1,NA,NA,3,2013,100.6761,5
"13716",36,1203,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"ØV","Picea abies (Gran)","Bad tree",NA,2,NA,NA,1,2013,380.68,5
"13717",36,1203,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"ØV","Picea abies (Gran)","Bad tree",NA,3,NA,NA,1,2013,856.53,5
"13718",36,1203,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"ØV","Pinus sylvestris (Furu)","Resten",NA,1,NA,NA,1,2013,37.41675,5
"13719",36,1203,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"ØV","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,7,2013,377.734,5
"13720",36,1203,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"ØV","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,4,2013,53.962,5
"13721",36,1203,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"ØV","Sorbus aucuparia (Rogn)","ROS",NA,4,NA,NA,3,2013,647.544,5
"13722",36,1203,"Trøndelag","bratsberg","BRUB","UB",2013-05-07,"ØV","Sorbus aucuparia (Rogn)","ROS",NA,3,NA,NA,5,2013,607.0725,5
"13723",36,1657,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"NH","Picea abies (Gran)","Bad tree",NA,4,NA,NA,1,2014,1522.72,6
"13724",36,1657,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"NH","Sorbus aucuparia (Rogn)","ROS",NA,6,NA,NA,1,2014,485.658,6
"13725",36,1657,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"NH","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,6,2014,80.943,6
"13726",36,1657,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"NH","Sorbus aucuparia (Rogn)","ROS",NA,4,NA,NA,25,2014,5396.2,6
"13727",36,1657,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"NH","Sorbus aucuparia (Rogn)","ROS",NA,5,NA,NA,13,2014,4384.4125,6
"13728",36,1657,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"NH","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,10,2014,539.62,6
"13729",36,1657,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"NH","Sorbus aucuparia (Rogn)","ROS",NA,3,NA,NA,11,2014,1335.5595,6
"13730",36,1658,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"NV","Betula pubescens (Bjørk)","Resten",NA,7,NA,NA,1,2014,1286.8009,6
"13731",36,1658,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"NV","Betula pubescens (Bjørk)","Resten",NA,6,NA,NA,1,2014,952.7022,6
"13732",36,1658,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"NV","Betula pubescens (Bjørk)","Resten",NA,3,NA,NA,2,2014,501.8922,6
"13733",36,1658,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"NV","Picea abies (Gran)","Bad tree",NA,7,NA,NA,1,2014,4663.33,6
"13734",36,1658,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"NV","Sorbus aucuparia (Rogn)","ROS",NA,5,NA,NA,4,2014,1349.05,6
"13735",36,1658,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"NV","Sorbus aucuparia (Rogn)","ROS",NA,3,NA,NA,10,2014,1214.145,6
"13736",36,1658,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"NV","Sorbus aucuparia (Rogn)","ROS",NA,4,NA,NA,9,2014,1942.632,6
"13737",36,1658,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"NV","Sorbus aucuparia (Rogn)","ROS",NA,6,NA,NA,3,2014,1456.974,6
"13738",36,1658,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"NV","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,1,2014,13.4905,6
"13739",36,1660,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØH","Betula pubescens (Bjørk)","Resten",NA,6,NA,NA,2,2014,1905.4044,6
"13740",36,1660,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØH","Betula pubescens (Bjørk)","Resten",NA,3,NA,NA,3,2014,752.8383,6
"13741",36,1660,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØH","Betula pubescens (Bjørk)","Resten",NA,4,NA,NA,2,2014,869.5496,6
"13742",36,1660,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØH","Betula pubescens (Bjørk)","Resten",NA,1,NA,NA,4,2014,134.2348,6
"13743",36,1660,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØH","Picea abies (Gran)","Bad tree",NA,5,NA,NA,1,2014,2379.25,6
"13744",36,1660,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØH","Picea abies (Gran)","Bad tree",NA,1,NA,NA,1,2014,95.17,6
"13745",36,1660,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØH","Picea abies (Gran)","Bad tree",NA,2,NA,NA,2,2014,761.36,6
"13746",36,1660,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØH","Pinus sylvestris (Furu)","Resten",NA,1,NA,NA,4,2014,149.667,6
"13747",36,1660,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØH","Salix caprea (Selje)","ROS",NA,1,NA,NA,1,2014,33.5587,6
"13748",36,1660,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØH","Sorbus aucuparia (Rogn)","ROS",NA,3,NA,NA,1,2014,121.4145,6
"13749",36,1660,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØH","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,15,2014,809.43,6
"13750",36,1660,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØH","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,18,2014,242.829,6
"13751",36,1659,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØV","Betula pubescens (Bjørk)","Resten",NA,2,NA,NA,2,2014,234.4148,6
"13752",36,1659,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØV","Betula pubescens (Bjørk)","Resten",NA,1,NA,NA,5,2014,167.7935,6
"13753",36,1659,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØV","Picea abies (Gran)","Bad tree",NA,3,NA,NA,1,2014,856.53,6
"13754",36,1659,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØV","Picea abies (Gran)","Bad tree",NA,2,NA,NA,1,2014,380.68,6
"13755",36,1659,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØV","Pinus sylvestris (Furu)","Resten",NA,1,NA,NA,2,2014,74.8335,6
"13756",36,1659,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØV","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,19,2014,1025.278,6
"13757",36,1659,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØV","Sorbus aucuparia (Rogn)","ROS",NA,3,NA,NA,8,2014,971.316,6
"13758",36,1659,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØV","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,11,2014,148.3955,6
"13759",36,1659,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØV","Sorbus aucuparia (Rogn)","ROS",NA,5,NA,NA,1,2014,337.2625,6
"13760",36,1659,"Trøndelag","bratsberg","BRUB","UB",2014-04-29,"ØV","Sorbus aucuparia (Rogn)","ROS",NA,4,NA,NA,1,2014,215.848,6
"13761",36,2173,"Trøndelag","bratsberg","BRUB","UB",2015-05-04,"NH","Picea abies (Gran)","Bad tree",NA,5,NA,NA,1,2015,2379.25,7
"13762",36,2173,"Trøndelag","bratsberg","BRUB","UB",2015-05-04,"NH","Sorbus aucuparia (Rogn)","ROS",NA,5,NA,NA,25,2015,8431.5625,7
"13763",36,2173,"Trøndelag","bratsberg","BRUB","UB",2015-05-04,"NH","Sorbus aucuparia (Rogn)","ROS",NA,4,NA,NA,13,2015,2806.024,7
"13764",36,2173,"Trøndelag","bratsberg","BRUB","UB",2015-05-04,"NH","Sorbus aucuparia (Rogn)","ROS",NA,3,NA,NA,11,2015,1335.5595,7
"13765",36,2173,"Trøndelag","bratsberg","BRUB","UB",2015-05-04,"NH","Sorbus aucuparia (Rogn)","ROS",NA,1,NA,NA,6,2015,80.943,7
"13766",36,2173,"Trøndelag","bratsberg","BRUB","UB",2015-05-04,"NH","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,9,2015,485.658,7
"13767",36,2173,"Trøndelag","bratsberg","BRUB","UB",2015-05-04,"NH","Sorbus aucuparia (Rogn)","ROS",NA,6,NA,NA,1,2015,485.658,7
"13768",36,2174,"Trøndelag","bratsberg","BRUB","UB",2015-05-04,"NV","Betula pubescens (Bjørk)","Resten",NA,2,NA,NA,2,2015,234.4148,7
"13769",36,2174,"Trøndelag","bratsberg","BRUB","UB",2015-05-04,"NV","Betula pubescens (Bjørk)","Resten",NA,3,NA,NA,1,2015,250.9461,7
"13770",36,2174,"Trøndelag","bratsberg","BRUB","UB",2015-05-04,"NV","Betula pubescens (Bjørk)","Resten",NA,1,NA,NA,1,2015,33.5587,7
"13771",36,2174,"Trøndelag","bratsberg","BRUB","UB",2015-05-04,"NV","Betula pubescens (Bjørk)","Resten",NA,4,NA,NA,5,2015,2173.874,7
"13772",36,2174,"Trøndelag","bratsberg","BRUB","UB",2015-05-04,"NV","Betula pubescens (Bjørk)","Resten",NA,5,NA,NA,2,2015,1337.387,7
"13773",36,2174,"Trøndelag","bratsberg","BRUB","UB",2015-05-04,"NV","Betula pubescens (Bjørk)","Resten",NA,7,NA,NA,3,2015,3860.4027,7
"13774",36,2174,"Trøndelag","bratsberg","BRUB","UB",2015-05-04,"NV","Betula pubescens (Bjørk)","Resten",NA,6,NA,NA,3,2015,2858.1066,7
"13775",36,2174,"Trøndelag","bratsberg","BRUB","UB",2015-05-04,"NV","Picea abies (Gran)","Bad tree",NA,7,NA,NA,1,2015,4663.33,7
"13776",36,2174,"Trøndelag","bratsberg","BRUB","UB",2015-05-04,"NV","Sorbus aucuparia (Rogn)","ROS",NA,5,NA,NA,6,2015,2023.575,7
"13777",36,2174,"Trøndelag","bratsberg","BRUB","UB",2015-05-04,"NV","Sorbus aucuparia (Rogn)","ROS",NA,6,NA,NA,2,2015,971.316,7
"13778",36,2174,"Trøndelag","bratsberg","BRUB","UB",2015-05-04,"NV","Sorbus aucuparia (Rogn)","ROS",NA,3,NA,NA,5,2015,607.0725,7
"13779",36,2174,"Trøndelag","bratsberg","BRUB","UB",2015-05-04,"NV","Sorbus aucuparia (Rogn)","ROS",NA,4,NA,NA,1,2015,215.848,7
"13780",36,2174,"Trøndelag","bratsberg","BRUB","UB",2015-05-04,"NV","Sorbus aucuparia (Rogn)","ROS",NA,2,NA,NA,4,2015,215.848,7
