"","Region","LocalityName","LocalityCode","Treatment","Subplot","Years_Since_Exclosure","Month","Albedo","Total_Biomass_kg","Total_Biomass_kg_m2","Annual_Delta_Total_Biomass_kg","Annual_Delta_Total_Biomass_kg_m2"
"85537","Trøndelag","verdal_2vb","2VBB","B","NH",11,1,0.401561313776939,16.36390146,1.30219790281384,0,0
"85538","Trøndelag","verdal_2vb","2VBB","B","NH",11,2,0.421072825808525,16.36390146,1.30219790281384,0,0
"85539","Trøndelag","verdal_2vb","2VBB","B","NH",11,3,0.416871010344462,16.36390146,1.30219790281384,0,0
"85540","Trøndelag","verdal_2vb","2VBB","B","NH",11,4,0.284139477720449,16.36390146,1.30219790281384,0,0
"85541","Trøndelag","verdal_2vb","2VBB","B","NH",11,5,0.14559454491921,16.36390146,1.30219790281384,0,0
"85542","Trøndelag","verdal_2vb","2VBB","B","NH",11,6,0.143471842669471,16.36390146,1.30219790281384,0,0
"85543","Trøndelag","verdal_2vb","2VBB","B","NH",11,7,0.143471842669445,16.36390146,1.30219790281384,0,0
"85544","Trøndelag","verdal_2vb","2VBB","B","NH",11,8,0.143471842669446,16.36390146,1.30219790281384,0,0
"85545","Trøndelag","verdal_2vb","2VBB","B","NH",11,9,0.143471842676457,16.36390146,1.30219790281384,0,0
"85546","Trøndelag","verdal_2vb","2VBB","B","NH",11,10,0.144147542574824,16.36390146,1.30219790281384,0,0
"85547","Trøndelag","verdal_2vb","2VBB","B","NH",11,11,0.193402054587097,16.36390146,1.30219790281384,0,0
"85548","Trøndelag","verdal_2vb","2VBB","B","NH",11,12,0.317976868735164,16.36390146,1.30219790281384,0,0
"85549","Trøndelag","verdal_2vb","2VBB","B","NV",11,1,0.407361463004027,19.511705,1.55269214945043,3.7656825,0.299663491994823
"85550","Trøndelag","verdal_2vb","2VBB","B","NV",11,2,0.423809102616866,19.511705,1.55269214945043,3.7656825,0.299663491994823
"85551","Trøndelag","verdal_2vb","2VBB","B","NV",11,3,0.418736446689209,19.511705,1.55269214945043,3.7656825,0.299663491994823
"85552","Trøndelag","verdal_2vb","2VBB","B","NV",11,4,0.280070777902791,19.511705,1.55269214945043,3.7656825,0.299663491994823
"85553","Trøndelag","verdal_2vb","2VBB","B","NV",11,5,0.135576108635545,19.511705,1.55269214945043,3.7656825,0.299663491994823
"85554","Trøndelag","verdal_2vb","2VBB","B","NV",11,6,0.133838553245486,19.511705,1.55269214945043,3.7656825,0.299663491994823
"85555","Trøndelag","verdal_2vb","2VBB","B","NV",11,7,0.133838553245464,19.511705,1.55269214945043,3.7656825,0.299663491994823
"85556","Trøndelag","verdal_2vb","2VBB","B","NV",11,8,0.133838553245465,19.511705,1.55269214945043,3.7656825,0.299663491994823
"85557","Trøndelag","verdal_2vb","2VBB","B","NV",11,9,0.13383855325151,19.511705,1.55269214945043,3.7656825,0.299663491994823
"85558","Trøndelag","verdal_2vb","2VBB","B","NV",11,10,0.134384736580951,19.511705,1.55269214945043,3.7656825,0.299663491994823
"85559","Trøndelag","verdal_2vb","2VBB","B","NV",11,11,0.184352426859283,19.511705,1.55269214945043,3.7656825,0.299663491994823
"85560","Trøndelag","verdal_2vb","2VBB","B","NV",11,12,0.312565730751283,19.511705,1.55269214945043,3.7656825,0.299663491994823
"85561","Trøndelag","verdal_2vb","2VBB","B","ØH",11,1,0.432227933391084,10.5034275,0.835836203016174,-5.2967225,-0.421499784030531
"85562","Trøndelag","verdal_2vb","2VBB","B","ØH",11,2,0.453693957025996,10.5034275,0.835836203016174,-5.2967225,-0.421499784030531
"85563","Trøndelag","verdal_2vb","2VBB","B","ØH",11,3,0.449369463703281,10.5034275,0.835836203016174,-5.2967225,-0.421499784030531
"85564","Trøndelag","verdal_2vb","2VBB","B","ØH",11,4,0.304702736209244,10.5034275,0.835836203016174,-5.2967225,-0.421499784030531
"85565","Trøndelag","verdal_2vb","2VBB","B","ØH",11,5,0.154701501179624,10.5034275,0.835836203016174,-5.2967225,-0.421499784030531
"85566","Trøndelag","verdal_2vb","2VBB","B","ØH",11,6,0.152506596521439,10.5034275,0.835836203016174,-5.2967225,-0.421499784030531
"85567","Trøndelag","verdal_2vb","2VBB","B","ØH",11,7,0.152506596521416,10.5034275,0.835836203016174,-5.2967225,-0.421499784030531
"85568","Trøndelag","verdal_2vb","2VBB","B","ØH",11,8,0.152506596521418,10.5034275,0.835836203016174,-5.2967225,-0.421499784030531
"85569","Trøndelag","verdal_2vb","2VBB","B","ØH",11,9,0.152506596527706,10.5034275,0.835836203016174,-5.2967225,-0.421499784030531
"85570","Trøndelag","verdal_2vb","2VBB","B","ØH",11,10,0.153201749708317,10.5034275,0.835836203016174,-5.2967225,-0.421499784030531
"85571","Trøndelag","verdal_2vb","2VBB","B","ØH",11,11,0.204313684055244,10.5034275,0.835836203016174,-5.2967225,-0.421499784030531
"85572","Trøndelag","verdal_2vb","2VBB","B","ØH",11,12,0.335786327367228,10.5034275,0.835836203016174,-5.2967225,-0.421499784030531
"85573","Trøndelag","verdal_2vb","2VBB","B","ØV",11,1,0.402029866788645,25.14442556,2.0009298095401,-3.55985382,-0.283284166068783
"85574","Trøndelag","verdal_2vb","2VBB","B","ØV",11,2,0.417394459423485,25.14442556,2.0009298095401,-3.55985382,-0.283284166068783
"85575","Trøndelag","verdal_2vb","2VBB","B","ØV",11,3,0.41213294011183,25.14442556,2.0009298095401,-3.55985382,-0.283284166068783
"85576","Trøndelag","verdal_2vb","2VBB","B","ØV",11,4,0.274724711463452,25.14442556,2.0009298095401,-3.55985382,-0.283284166068783
"85577","Trøndelag","verdal_2vb","2VBB","B","ØV",11,5,0.131333234537079,25.14442556,2.0009298095401,-3.55985382,-0.283284166068783
"85578","Trøndelag","verdal_2vb","2VBB","B","ØV",11,6,0.129696959903533,25.14442556,2.0009298095401,-3.55985382,-0.283284166068783
"85579","Trøndelag","verdal_2vb","2VBB","B","ØV",11,7,0.129696959903431,25.14442556,2.0009298095401,-3.55985382,-0.283284166068783
"85580","Trøndelag","verdal_2vb","2VBB","B","ØV",11,8,0.129696959903441,25.14442556,2.0009298095401,-3.55985382,-0.283284166068783
"85581","Trøndelag","verdal_2vb","2VBB","B","ØV",11,9,0.129696959917224,25.14442556,2.0009298095401,-3.55985382,-0.283284166068783
"85582","Trøndelag","verdal_2vb","2VBB","B","ØV",11,10,0.130210252377066,25.14442556,2.0009298095401,-3.55985382,-0.283284166068783
"85583","Trøndelag","verdal_2vb","2VBB","B","ØV",11,11,0.180052212137989,25.14442556,2.0009298095401,-3.55985382,-0.283284166068783
"85584","Trøndelag","verdal_2vb","2VBB","B","ØV",11,12,0.307721458148025,25.14442556,2.0009298095401,-3.55985382,-0.283284166068783
"85585","Trøndelag","verdal_2vb","2VBUB","UB","NH",1,1,0.444132305049188,0.6266161,0.0498645248679827,NA,NA
"85586","Trøndelag","verdal_2vb","2VBUB","UB","NH",1,2,0.467905648504525,0.6266161,0.0498645248679827,NA,NA
"85587","Trøndelag","verdal_2vb","2VBUB","UB","NH",1,3,0.463888055773904,0.6266161,0.0498645248679827,NA,NA
"85588","Trøndelag","verdal_2vb","2VBUB","UB","NH",1,4,0.316003245979229,0.6266161,0.0498645248679827,NA,NA
"85589","Trøndelag","verdal_2vb","2VBUB","UB","NH",1,5,0.162014883984629,0.6266161,0.0498645248679827,NA,NA
"85590","Trøndelag","verdal_2vb","2VBUB","UB","NH",1,6,0.159526049607196,0.6266161,0.0498645248679827,NA,NA
"85591","Trøndelag","verdal_2vb","2VBUB","UB","NH",1,7,0.159526049607172,0.6266161,0.0498645248679827,NA,NA
"85592","Trøndelag","verdal_2vb","2VBUB","UB","NH",1,8,0.159526049607174,0.6266161,0.0498645248679827,NA,NA
"85593","Trøndelag","verdal_2vb","2VBUB","UB","NH",1,9,0.159526049613549,0.6266161,0.0498645248679827,NA,NA
"85594","Trøndelag","verdal_2vb","2VBUB","UB","NH",1,10,0.16031685713139,0.6266161,0.0498645248679827,NA,NA
"85595","Trøndelag","verdal_2vb","2VBUB","UB","NH",1,11,0.212301900806739,0.6266161,0.0498645248679827,NA,NA
"85596","Trøndelag","verdal_2vb","2VBUB","UB","NH",1,12,0.346171273589404,0.6266161,0.0498645248679827,NA,NA
"85597","Trøndelag","verdal_2vb","2VBUB","UB","NV",1,1,0.390370029721419,0.47585,0.0378669398351392,NA,NA
"85598","Trøndelag","verdal_2vb","2VBUB","UB","NV",1,2,0.417972265022837,0.47585,0.0378669398351392,NA,NA
"85599","Trøndelag","verdal_2vb","2VBUB","UB","NV",1,3,0.415673044891478,0.47585,0.0378669398351392,NA,NA
"85600","Trøndelag","verdal_2vb","2VBUB","UB","NV",1,4,0.293960623647049,0.47585,0.0378669398351392,NA,NA
"85601","Trøndelag","verdal_2vb","2VBUB","UB","NV",1,5,0.155139462350864,0.47585,0.0378669398351392,NA,NA
"85602","Trøndelag","verdal_2vb","2VBUB","UB","NV",1,6,0.151043147360837,0.47585,0.0378669398351392,NA,NA
"85603","Trøndelag","verdal_2vb","2VBUB","UB","NV",1,7,0.151043147360799,0.47585,0.0378669398351392,NA,NA
"85604","Trøndelag","verdal_2vb","2VBUB","UB","NV",1,8,0.151043147360802,0.47585,0.0378669398351392,NA,NA
"85605","Trøndelag","verdal_2vb","2VBUB","UB","NV",1,9,0.151043147370122,0.47585,0.0378669398351392,NA,NA
"85606","Trøndelag","verdal_2vb","2VBUB","UB","NV",1,10,0.152371699174967,0.47585,0.0378669398351392,NA,NA
"85607","Trøndelag","verdal_2vb","2VBUB","UB","NV",1,11,0.203602456890359,0.47585,0.0378669398351392,NA,NA
"85608","Trøndelag","verdal_2vb","2VBUB","UB","NV",1,12,0.328442854174089,0.47585,0.0378669398351392,NA,NA
"85609","Trøndelag","verdal_2vb","2VBUB","UB","ØH",1,1,0.419827698726399,1.2362048,0.0983740522969639,NA,NA
"85610","Trøndelag","verdal_2vb","2VBUB","UB","ØH",1,2,0.444822032644096,1.2362048,0.0983740522969639,NA,NA
"85611","Trøndelag","verdal_2vb","2VBUB","UB","ØH",1,3,0.441472929593802,1.2362048,0.0983740522969639,NA,NA
"85612","Trøndelag","verdal_2vb","2VBUB","UB","ØH",1,4,0.305027621657748,1.2362048,0.0983740522969639,NA,NA
"85613","Trøndelag","verdal_2vb","2VBUB","UB","ØH",1,5,0.158121279436239,1.2362048,0.0983740522969639,NA,NA
"85614","Trøndelag","verdal_2vb","2VBUB","UB","ØH",1,6,0.155019318181307,1.2362048,0.0983740522969639,NA,NA
"85615","Trøndelag","verdal_2vb","2VBUB","UB","ØH",1,7,0.155019318181278,1.2362048,0.0983740522969639,NA,NA
"85616","Trøndelag","verdal_2vb","2VBUB","UB","ØH",1,8,0.15501931818128,1.2362048,0.0983740522969639,NA,NA
"85617","Trøndelag","verdal_2vb","2VBUB","UB","ØH",1,9,0.155019318188868,1.2362048,0.0983740522969639,NA,NA
"85618","Trøndelag","verdal_2vb","2VBUB","UB","ØH",1,10,0.156015739285341,1.2362048,0.0983740522969639,NA,NA
"85619","Trøndelag","verdal_2vb","2VBUB","UB","ØH",1,11,0.207514370816343,1.2362048,0.0983740522969639,NA,NA
"85620","Trøndelag","verdal_2vb","2VBUB","UB","ØH",1,12,0.337161127000513,1.2362048,0.0983740522969639,NA,NA
"85621","Trøndelag","verdal_2vb","2VBUB","UB","ØV",1,1,0.447663067710253,0.58235335,0.0463422071393123,NA,NA
"85622","Trøndelag","verdal_2vb","2VBUB","UB","ØV",1,2,0.471230282168597,0.58235335,0.0463422071393123,NA,NA
"85623","Trøndelag","verdal_2vb","2VBUB","UB","ØV",1,3,0.467004335873832,0.58235335,0.0463422071393123,NA,NA
"85624","Trøndelag","verdal_2vb","2VBUB","UB","ØV",1,4,0.317338790586144,0.58235335,0.0463422071393123,NA,NA
"85625","Trøndelag","verdal_2vb","2VBUB","UB","ØV",1,5,0.162009282202674,0.58235335,0.0463422071393123,NA,NA
"85626","Trøndelag","verdal_2vb","2VBUB","UB","ØV",1,6,0.159621721857253,0.58235335,0.0463422071393123,NA,NA
"85627","Trøndelag","verdal_2vb","2VBUB","UB","ØV",1,7,0.159621721856919,0.58235335,0.0463422071393123,NA,NA
"85628","Trøndelag","verdal_2vb","2VBUB","UB","ØV",1,8,0.159621721856953,0.58235335,0.0463422071393123,NA,NA
"85629","Trøndelag","verdal_2vb","2VBUB","UB","ØV",1,9,0.159621721893444,0.58235335,0.0463422071393123,NA,NA
"85630","Trøndelag","verdal_2vb","2VBUB","UB","ØV",1,10,0.160379066107231,0.58235335,0.0463422071393123,NA,NA
"85631","Trøndelag","verdal_2vb","2VBUB","UB","ØV",1,11,0.212902217262914,0.58235335,0.0463422071393123,NA,NA
"85632","Trøndelag","verdal_2vb","2VBUB","UB","ØV",1,12,0.347993736023262,0.58235335,0.0463422071393123,NA,NA
"85633","Trøndelag","verdal_2vb","2VBUB","UB","NH",2,1,0.446160867902956,0.7823922,0.0622607930332714,0.1557761,0.0123962681652887
"85634","Trøndelag","verdal_2vb","2VBUB","UB","NH",2,2,0.469577398511697,0.7823922,0.0622607930332714,0.1557761,0.0123962681652887
"85635","Trøndelag","verdal_2vb","2VBUB","UB","NH",2,3,0.465446881781314,0.7823922,0.0622607930332714,0.1557761,0.0123962681652887
"85636","Trøndelag","verdal_2vb","2VBUB","UB","NH",2,4,0.316385109817321,0.7823922,0.0622607930332714,0.1557761,0.0123962681652887
"85637","Trøndelag","verdal_2vb","2VBUB","UB","NH",2,5,0.161784925702995,0.7823922,0.0622607930332714,0.1557761,0.0123962681652887
"85638","Trøndelag","verdal_2vb","2VBUB","UB","NH",2,6,0.159394830562675,0.7823922,0.0622607930332714,0.1557761,0.0123962681652887
"85639","Trøndelag","verdal_2vb","2VBUB","UB","NH",2,7,0.159394830562652,0.7823922,0.0622607930332714,0.1557761,0.0123962681652887
"85640","Trøndelag","verdal_2vb","2VBUB","UB","NH",2,8,0.159394830562654,0.7823922,0.0622607930332714,0.1557761,0.0123962681652887
"85641","Trøndelag","verdal_2vb","2VBUB","UB","NH",2,9,0.159394830568867,0.7823922,0.0622607930332714,0.1557761,0.0123962681652887
"85642","Trøndelag","verdal_2vb","2VBUB","UB","NH",2,10,0.160152737744392,0.7823922,0.0622607930332714,0.1557761,0.0123962681652887
"85643","Trøndelag","verdal_2vb","2VBUB","UB","NH",2,11,0.212139430447919,0.7823922,0.0622607930332714,0.1557761,0.0123962681652887
"85644","Trøndelag","verdal_2vb","2VBUB","UB","NH",2,12,0.346373419784917,0.7823922,0.0622607930332714,0.1557761,0.0123962681652887
"85645","Trøndelag","verdal_2vb","2VBUB","UB","NV",2,1,0.391128637958073,0.38068,0.0302935518681114,-0.09517,-0.00757338796702783
"85646","Trøndelag","verdal_2vb","2VBUB","UB","NV",2,2,0.418855728820516,0.38068,0.0302935518681114,-0.09517,-0.00757338796702783
"85647","Trøndelag","verdal_2vb","2VBUB","UB","NV",2,3,0.416569912148394,0.38068,0.0302935518681114,-0.09517,-0.00757338796702783
"85648","Trøndelag","verdal_2vb","2VBUB","UB","NV",2,4,0.294622725439938,0.38068,0.0302935518681114,-0.09517,-0.00757338796702783
"85649","Trøndelag","verdal_2vb","2VBUB","UB","NV",2,5,0.155492611308626,0.38068,0.0302935518681114,-0.09517,-0.00757338796702783
"85650","Trøndelag","verdal_2vb","2VBUB","UB","NV",2,6,0.151378040313368,0.38068,0.0302935518681114,-0.09517,-0.00757338796702783
"85651","Trøndelag","verdal_2vb","2VBUB","UB","NV",2,7,0.151378040313329,0.38068,0.0302935518681114,-0.09517,-0.00757338796702783
"85652","Trøndelag","verdal_2vb","2VBUB","UB","NV",2,8,0.151378040313332,0.38068,0.0302935518681114,-0.09517,-0.00757338796702783
"85653","Trøndelag","verdal_2vb","2VBUB","UB","NV",2,9,0.151378040322652,0.38068,0.0302935518681114,-0.09517,-0.00757338796702783
"85654","Trøndelag","verdal_2vb","2VBUB","UB","NV",2,10,0.152712511935179,0.38068,0.0302935518681114,-0.09517,-0.00757338796702783
"85655","Trøndelag","verdal_2vb","2VBUB","UB","NV",2,11,0.204008947265156,0.38068,0.0302935518681114,-0.09517,-0.00757338796702783
"85656","Trøndelag","verdal_2vb","2VBUB","UB","NV",2,12,0.329036000980306,0.38068,0.0302935518681114,-0.09517,-0.00757338796702783
"85657","Trøndelag","verdal_2vb","2VBUB","UB","ØH",2,1,0.432332652680727,1.788187,0.142299400111334,0.5519822,0.0439253478143696
"85658","Trøndelag","verdal_2vb","2VBUB","UB","ØH",2,2,0.45619586726599,1.788187,0.142299400111334,0.5519822,0.0439253478143696
"85659","Trøndelag","verdal_2vb","2VBUB","UB","ØH",2,3,0.452390134144183,1.788187,0.142299400111334,0.5519822,0.0439253478143696
"85660","Trøndelag","verdal_2vb","2VBUB","UB","ØH",2,4,0.309620986535238,1.788187,0.142299400111334,0.5519822,0.0439253478143696
"85661","Trøndelag","verdal_2vb","2VBUB","UB","ØH",2,5,0.159031152827719,1.788187,0.142299400111334,0.5519822,0.0439253478143696
"85662","Trøndelag","verdal_2vb","2VBUB","UB","ØH",2,6,0.156338574764239,1.788187,0.142299400111334,0.5519822,0.0439253478143696
"85663","Trøndelag","verdal_2vb","2VBUB","UB","ØH",2,7,0.156338574764213,1.788187,0.142299400111334,0.5519822,0.0439253478143696
"85664","Trøndelag","verdal_2vb","2VBUB","UB","ØH",2,8,0.156338574764215,1.788187,0.142299400111334,0.5519822,0.0439253478143696
"85665","Trøndelag","verdal_2vb","2VBUB","UB","ØH",2,9,0.15633857477106,1.788187,0.142299400111334,0.5519822,0.0439253478143696
"85666","Trøndelag","verdal_2vb","2VBUB","UB","ØH",2,10,0.157198127455497,1.788187,0.142299400111334,0.5519822,0.0439253478143696
"85667","Trøndelag","verdal_2vb","2VBUB","UB","ØH",2,11,0.208869883154184,1.788187,0.142299400111334,0.5519822,0.0439253478143696
"85668","Trøndelag","verdal_2vb","2VBUB","UB","ØH",2,12,0.340712521175574,1.788187,0.142299400111334,0.5519822,0.0439253478143696
"85669","Trøndelag","verdal_2vb","2VBUB","UB","ØV",2,1,0.444381287885367,0.85370275,0.0679355062968223,0.2713494,0.02159329915751
"85670","Trøndelag","verdal_2vb","2VBUB","UB","ØV",2,2,0.467969640778261,0.85370275,0.0679355062968223,0.2713494,0.02159329915751
"85671","Trøndelag","verdal_2vb","2VBUB","UB","ØV",2,3,0.463760061456146,0.85370275,0.0679355062968223,0.2713494,0.02159329915751
"85672","Trøndelag","verdal_2vb","2VBUB","UB","ØV",2,4,0.315465720673734,0.85370275,0.0679355062968223,0.2713494,0.02159329915751
"85673","Trøndelag","verdal_2vb","2VBUB","UB","ØV",2,5,0.160899734425511,0.85370275,0.0679355062968223,0.2713494,0.02159329915751
"85674","Trøndelag","verdal_2vb","2VBUB","UB","ØV",2,6,0.158454566908021,0.85370275,0.0679355062968223,0.2713494,0.02159329915751
"85675","Trøndelag","verdal_2vb","2VBUB","UB","ØV",2,7,0.158454566907567,0.85370275,0.0679355062968223,0.2713494,0.02159329915751
"85676","Trøndelag","verdal_2vb","2VBUB","UB","ØV",2,8,0.158454566907612,0.85370275,0.0679355062968223,0.2713494,0.02159329915751
"85677","Trøndelag","verdal_2vb","2VBUB","UB","ØV",2,9,0.158454566955887,0.85370275,0.0679355062968223,0.2713494,0.02159329915751
"85678","Trøndelag","verdal_2vb","2VBUB","UB","ØV",2,10,0.159231491438963,0.85370275,0.0679355062968223,0.2713494,0.02159329915751
"85679","Trøndelag","verdal_2vb","2VBUB","UB","ØV",2,11,0.211864122278497,0.85370275,0.0679355062968223,0.2713494,0.02159329915751
"85680","Trøndelag","verdal_2vb","2VBUB","UB","ØV",2,12,0.346664224064559,0.85370275,0.0679355062968223,0.2713494,0.02159329915751
"85681","Trøndelag","verdal_2vb","2VBUB","UB","NH",3,1,0.444405430475754,0.8775622,0.0698341810002992,0.0951700000000001,0.00757338796702784
"85682","Trøndelag","verdal_2vb","2VBUB","UB","NH",3,2,0.46793542488183,0.8775622,0.0698341810002992,0.0951700000000001,0.00757338796702784
"85683","Trøndelag","verdal_2vb","2VBUB","UB","NH",3,3,0.463858685962865,0.8775622,0.0698341810002992,0.0951700000000001,0.00757338796702784
"85684","Trøndelag","verdal_2vb","2VBUB","UB","NH",3,4,0.315643693665752,0.8775622,0.0698341810002992,0.0951700000000001,0.00757338796702784
"85685","Trøndelag","verdal_2vb","2VBUB","UB","NH",3,5,0.161549462027737,0.8775622,0.0698341810002992,0.0951700000000001,0.00757338796702784
"85686","Trøndelag","verdal_2vb","2VBUB","UB","NH",3,6,0.159109840805509,0.8775622,0.0698341810002992,0.0951700000000001,0.00757338796702784
"85687","Trøndelag","verdal_2vb","2VBUB","UB","NH",3,7,0.159109840805486,0.8775622,0.0698341810002992,0.0951700000000001,0.00757338796702784
"85688","Trøndelag","verdal_2vb","2VBUB","UB","NH",3,8,0.159109840805488,0.8775622,0.0698341810002992,0.0951700000000001,0.00757338796702784
"85689","Trøndelag","verdal_2vb","2VBUB","UB","NH",3,9,0.159109840811795,0.8775622,0.0698341810002992,0.0951700000000001,0.00757338796702784
"85690","Trøndelag","verdal_2vb","2VBUB","UB","NH",3,10,0.159884330620876,0.8775622,0.0698341810002992,0.0951700000000001,0.00757338796702784
"85691","Trøndelag","verdal_2vb","2VBUB","UB","NH",3,11,0.211841679701224,0.8775622,0.0698341810002992,0.0951700000000001,0.00757338796702784
"85692","Trøndelag","verdal_2vb","2VBUB","UB","NH",3,12,0.345774190705706,0.8775622,0.0698341810002992,0.0951700000000001,0.00757338796702784
"85693","Trøndelag","verdal_2vb","2VBUB","UB","NV",3,1,0.391128637958073,0.38068,0.0302935518681114,0,0
"85694","Trøndelag","verdal_2vb","2VBUB","UB","NV",3,2,0.418855728820516,0.38068,0.0302935518681114,0,0
"85695","Trøndelag","verdal_2vb","2VBUB","UB","NV",3,3,0.416569912148394,0.38068,0.0302935518681114,0,0
"85696","Trøndelag","verdal_2vb","2VBUB","UB","NV",3,4,0.294622725439938,0.38068,0.0302935518681114,0,0
"85697","Trøndelag","verdal_2vb","2VBUB","UB","NV",3,5,0.155492611308626,0.38068,0.0302935518681114,0,0
"85698","Trøndelag","verdal_2vb","2VBUB","UB","NV",3,6,0.151378040313368,0.38068,0.0302935518681114,0,0
"85699","Trøndelag","verdal_2vb","2VBUB","UB","NV",3,7,0.151378040313329,0.38068,0.0302935518681114,0,0
"85700","Trøndelag","verdal_2vb","2VBUB","UB","NV",3,8,0.151378040313332,0.38068,0.0302935518681114,0,0
"85701","Trøndelag","verdal_2vb","2VBUB","UB","NV",3,9,0.151378040322652,0.38068,0.0302935518681114,0,0
"85702","Trøndelag","verdal_2vb","2VBUB","UB","NV",3,10,0.152712511935179,0.38068,0.0302935518681114,0,0
"85703","Trøndelag","verdal_2vb","2VBUB","UB","NV",3,11,0.204008947265156,0.38068,0.0302935518681114,0,0
"85704","Trøndelag","verdal_2vb","2VBUB","UB","NV",3,12,0.329036000980306,0.38068,0.0302935518681114,0,0
"85705","Trøndelag","verdal_2vb","2VBUB","UB","ØH",3,1,0.427010618752929,2.654737,0.211257258079474,0.86655,0.068957857968141
"85706","Trøndelag","verdal_2vb","2VBUB","UB","ØH",3,2,0.450709693677816,2.654737,0.211257258079474,0.86655,0.068957857968141
"85707","Trøndelag","verdal_2vb","2VBUB","UB","ØH",3,3,0.44695826618998,2.654737,0.211257258079474,0.86655,0.068957857968141
"85708","Trøndelag","verdal_2vb","2VBUB","UB","ØH",3,4,0.306358532637753,2.654737,0.211257258079474,0.86655,0.068957857968141
"85709","Trøndelag","verdal_2vb","2VBUB","UB","ØH",3,5,0.157492207213283,2.654737,0.211257258079474,0.86655,0.068957857968141
"85710","Trøndelag","verdal_2vb","2VBUB","UB","ØH",3,6,0.154760238366411,2.654737,0.211257258079474,0.86655,0.068957857968141
"85711","Trøndelag","verdal_2vb","2VBUB","UB","ØH",3,7,0.154760238366384,2.654737,0.211257258079474,0.86655,0.068957857968141
"85712","Trøndelag","verdal_2vb","2VBUB","UB","ØH",3,8,0.154760238366386,2.654737,0.211257258079474,0.86655,0.068957857968141
"85713","Trøndelag","verdal_2vb","2VBUB","UB","ØH",3,9,0.154760238373396,2.654737,0.211257258079474,0.86655,0.068957857968141
"85714","Trøndelag","verdal_2vb","2VBUB","UB","ØH",3,10,0.155633497113287,2.654737,0.211257258079474,0.86655,0.068957857968141
"85715","Trøndelag","verdal_2vb","2VBUB","UB","ØH",3,11,0.207080224134898,2.654737,0.211257258079474,0.86655,0.068957857968141
"85716","Trøndelag","verdal_2vb","2VBUB","UB","ØH",3,12,0.337890138333737,2.654737,0.211257258079474,0.86655,0.068957857968141
"85717","Trøndelag","verdal_2vb","2VBUB","UB","ØV",3,1,0.443600925973166,1.3170791,0.104809824604012,0.46337635,0.0368743183071901
"85718","Trøndelag","verdal_2vb","2VBUB","UB","ØV",3,2,0.466921848257214,1.3170791,0.104809824604012,0.46337635,0.0368743183071901
"85719","Trøndelag","verdal_2vb","2VBUB","UB","ØV",3,3,0.462675061687214,1.3170791,0.104809824604012,0.46337635,0.0368743183071901
"85720","Trøndelag","verdal_2vb","2VBUB","UB","ØV",3,4,0.314488119655971,1.3170791,0.104809824604012,0.46337635,0.0368743183071901
"85721","Trøndelag","verdal_2vb","2VBUB","UB","ØV",3,5,0.160139459306761,1.3170791,0.104809824604012,0.46337635,0.0368743183071901
"85722","Trøndelag","verdal_2vb","2VBUB","UB","ØV",3,6,0.157729939441492,1.3170791,0.104809824604012,0.46337635,0.0368743183071901
"85723","Trøndelag","verdal_2vb","2VBUB","UB","ØV",3,7,0.157729939441069,1.3170791,0.104809824604012,0.46337635,0.0368743183071901
"85724","Trøndelag","verdal_2vb","2VBUB","UB","ØV",3,8,0.157729939441111,1.3170791,0.104809824604012,0.46337635,0.0368743183071901
"85725","Trøndelag","verdal_2vb","2VBUB","UB","ØV",3,9,0.157729939486356,1.3170791,0.104809824604012,0.46337635,0.0368743183071901
"85726","Trøndelag","verdal_2vb","2VBUB","UB","ØV",3,10,0.158495106721476,1.3170791,0.104809824604012,0.46337635,0.0368743183071901
"85727","Trøndelag","verdal_2vb","2VBUB","UB","ØV",3,11,0.211022757446805,1.3170791,0.104809824604012,0.46337635,0.0368743183071901
"85728","Trøndelag","verdal_2vb","2VBUB","UB","ØV",3,12,0.345651662356689,1.3170791,0.104809824604012,0.46337635,0.0368743183071901
"85729","Trøndelag","verdal_2vb","2VBUB","UB","NH",4,1,0.441711822345735,2.739887,0.218033279781612,1.8623248,0.148199098781313
"85730","Trøndelag","verdal_2vb","2VBUB","UB","NH",4,2,0.464723483789726,2.739887,0.218033279781612,1.8623248,0.148199098781313
"85731","Trøndelag","verdal_2vb","2VBUB","UB","NH",4,3,0.460577682369304,2.739887,0.218033279781612,1.8623248,0.148199098781313
"85732","Trøndelag","verdal_2vb","2VBUB","UB","NH",4,4,0.313090088516234,2.739887,0.218033279781612,1.8623248,0.148199098781313
"85733","Trøndelag","verdal_2vb","2VBUB","UB","NH",4,5,0.159877725057576,2.739887,0.218033279781612,1.8623248,0.148199098781313
"85734","Trøndelag","verdal_2vb","2VBUB","UB","NH",4,6,0.157502489959988,2.739887,0.218033279781612,1.8623248,0.148199098781313
"85735","Trøndelag","verdal_2vb","2VBUB","UB","NH",4,7,0.157502489959964,2.739887,0.218033279781612,1.8623248,0.148199098781313
"85736","Trøndelag","verdal_2vb","2VBUB","UB","NH",4,8,0.157502489959966,2.739887,0.218033279781612,1.8623248,0.148199098781313
"85737","Trøndelag","verdal_2vb","2VBUB","UB","NH",4,9,0.157502489966254,2.739887,0.218033279781612,1.8623248,0.148199098781313
