"","Region","LocalityName","LocalityCode","Treatment","Years_Since_Exclosure","Month","Mean_Plot_Albedo","Delta_Albedo","Mean_Plot_Biomass_kg","Mean_Plot_Biomass_kg_m2","Delta_Biomass_kg","Delta_Biomass_kg_m2"
"5188","Trøndelag","singsaas","LAUB","UB",7,8,0.14449874754043,1.25749410884168e-12,2.6944977375,0.214421317036527,0.0916128499999997,0.00729031896411814
"5189","Trøndelag","malvik","MAUB","UB",7,8,0.150007214663382,1.53987933515509e-13,9.119849075,0.72573453026915,3.12384675,0.248587825862026
"5190","Hedmark","stig_dahlen","SDUB","UB",7,8,0.107829407894752,2.99760216648792e-15,53.1539915875,4.22986025310782,12.6680222875,1.00808918312696
"5191","Trøndelag","sl_tydal","SEUB","UB",7,8,0.144723260857643,4.20025125791312e-13,8.5337802875,0.6790966580079,2.09708075,0.16688038371268
"5192","Trøndelag","selbu_sl","SLUB","UB",7,8,0.150002031999949,1.1740608485411e-14,6.414241775,0.510429142338891,1.7299808,0.137667497887036
"5193","Hedmark","stangeskovene_aurskog","SSAUB","UB",7,8,0.151536543555162,2.33424390927439e-14,5.5024036,0.43786736591332,1.21281478333333,0.096512733911213
"5194","Hedmark","stangeskovene_eidskog","SSBUB","UB",7,8,0.148864203146487,3.22242232897452e-14,4.645364275,0.369666343414374,1.3526314625,0.107638991719247
"5195","Hedmark","eidskog","STSKNUB","UB",7,8,0.14193606834868,9.29811783123569e-14,5.242555,0.417189271340566,0.545998875,0.0434492099394319
"5196","Hedmark","truls_holm","THUB","UB",7,8,0.141319409974866,1.59872115546023e-14,14.602055375,1.16199464611641,1.9025762875,0.151402210382526
"5197","Trøndelag","steinkjer_1bbb","1BBB","B",8,8,0.153670519227553,1.17683640610267e-14,6.87497329,0.547092991364125,1.494652765,0.118940687877859
"5198","Telemark","nome_cappelen1","1CAB","B",8,8,0.145873877766718,1.33504318711175e-14,3.55988509333333,0.283286654721577,0.166264848333333,0.0132309362373371
"5199","Telemark","drangedal1","1DRB","B",8,8,0.147147860884199,2.24820162486594e-14,8.797465105,0.700080029069605,1.918554375,0.152673706185916
"5200","Telemark","fritsoe1","1FRB","B",8,8,0.146852670796547,1.64729341278758e-13,4.509098195,0.358822633310496,1.150161545,0.0915269476204806
"5201","Telemark","furesdal","1FYB","B",8,8,0.148013275346924,6.40237862725712e-13,2.42660375,0.193102990868915,0.30025125,0.0238932353035102
"5202","Trøndelag","namdalseid_1kub","1KB","B",8,8,0.153811083144199,7.49400541621981e-16,6.07612388,0.483522575170353,1.792950525,0.142678469386479
"5203","Telemark","kviteseid1","1KVB","B",8,8,0.1522381151767,9.39803790345195e-14,5.00514387,0.398296693898299,0.295721439999999,0.0235327644771266
"5204","Trøndelag","nsb_verdal","1NSB","B",8,8,0.150787009755311,9.49240686054509e-15,8.533296375,0.679058149474701,2.40790889,0.191615301179209
"5205","Trøndelag","sub_namdalseid","1SB","B",8,8,0.15700193537892,2.07611705604904e-14,1.902389015,0.151387307710486,0.379350505,0.0301877540175784
"5206","Trøndelag","verdal_1vb","1VBB","B",8,8,0.154117351547846,3.07254222065012e-13,0.848762275,0.0675423557880863,-0.0858843399999999,-0.00683445862259249
"5207","Trøndelag","steinkjer_2bbb","2BBB","B",8,8,0.154593668929956,2.74780198594726e-15,8.57320717,0.68223414962819,-0.15423966,-0.0122740021549067
"5208","Telemark","nome_cappelen2","2CAB","B",8,8,0.144509386524279,1.3988810110277e-14,6.6362525,0.528096194490474,0.378184375,0.0300949563406845
"5209","Telemark","fritsoe2","2FRB","B",8,8,0.143140072933879,9.99200722162641e-16,6.644714275,0.528769561149765,2.825986285,0.224884843183826
"5210","Telemark","kviteseid2","2KVB","B",8,8,0.14873455557635,2.27498575533502e-12,6.76839507,0.538611766094658,1.899133715,0.151128259167362
"5211","Trøndelag","verdal_2vb","2VBB","B",8,8,0.135351845113962,7.74380559676047e-15,17.021887345,1.35455875585506,5.158395695,0.410492086641601
"5212","Telemark","drangedal3","3DRB","B",8,8,0.150137370144994,2.44526621173691e-13,0.55353375,0.0440488162403467,0.0517870833333333,0.00412108515040596
"5213","Telemark","kviteseid3","3KVB","B",8,8,0.156457029902149,2.05474526282501e-13,3.910944495,0.311223074268643,0.268929845,0.0214007570883437
"5214","Telemark","notodden3","3NOB","B",8,8,0.140468398644733,1.02998165552037e-12,9.56274803333333,0.76097930952365,2.70606513333333,0.215341821149314
"5215","Telemark","drangedal4","4DRB","B",8,8,0.14760126937846,1.74860126378462e-15,6.898629005,0.548975453351437,1.215054705,0.0966909812139074
"5216","Telemark","notodden5","5NOB","B",8,8,0.135716556479424,7.10265180003944e-14,10.1306021,0.806167700356068,1.9621154,0.156140182413366
"5217","Telemark","notodden6","6NOB","B",8,8,0.143388745111413,2.38004060904018e-13,6.819121615,0.542648456286019,1.436624045,0.114322909063212
"5218","Trøndelag","bratsberg","BRB","B",8,8,0.156743067801014,7.99360577730113e-15,3.12841291,0.2489511893295,0.469019,0.0373233461270088
"5219","Hedmark","didrik_holmsen","DHB","B",8,8,0.14878979742248,7.74380559676047e-15,10.00827007,0.796432826719585,1.244336875,0.0990211822638859
"5220","Trøndelag","selbu_flub","FLB","B",8,8,0.143124598912515,2.4980018054066e-15,13.795375975,1.09780113911621,2.14732672,0.170878830960653
"5221","Trøndelag","hi_tydal","HIB","B",8,8,0.155407121010225,3.05033776015762e-14,5.15221264,0.410000054758272,-6.224956545,-0.495366302334498
"5222","Hedmark","halvard_pramhus","HPB","B",8,8,0.135241350953933,5.67601521339611e-14,13.545896875,1.07794822313465,1.31822375,0.104900912956817
"5223","Trøndelag","selbu_kl","KLB","B",8,8,0.144396190621571,6.86728451881891e-13,8.20811518,0.653181052182311,-0.565995865000001,-0.0450405198421615
"5224","Trøndelag","singsaas","LAB","B",8,8,0.147713823785301,8.54261106297827e-13,4.07977535,0.324658206828484,0.985335035,0.0784104707109378
"5225","Trøndelag","malvik","MAB","B",8,8,0.155038704334513,2.24820162486594e-15,4.541492995,0.361400529585733,-1.6916834,-0.134619887628252
"5226","Hedmark","stig_dahlen","SDB","B",8,8,0.141190180591936,5.24580379135386e-15,16.660561095,1.32580532647689,3.39989092,0.270554722945626
"5227","Trøndelag","sl_tydal","SEB","B",8,8,0.154153839426647,3.25739435425021e-13,4.45633495,0.354623867682837,1.211490955,0.0964073869996855
"5228","Trøndelag","selbu_sl","SLB","B",8,8,0.152588223146641,1.14908083048704e-14,6.583499555,0.523898248510772,1.14937957,0.0914647200271687
"5229","Hedmark","stangeskovene_aurskog","SSAB","B",8,8,0.149138445764388,4.62685445512534e-14,5.225300625,0.41581621180496,2.3767175,0.189133169229006
"5230","Hedmark","stangeskovene_eidskog","SSBB","B",8,8,0.144041042888322,4.37427871702312e-14,6.24856125,0.497244705074986,1.198995625,0.0954130402321532
"5231","Hedmark","truls_holm","THB","B",8,8,0.145508625244747,9.32587340685131e-14,11.50376099,0.915440212853108,1.90314592,0.151447540296586
"5232","Trøndelag","steinkjer_1bbb","1BBUB","UB",8,8,0.151651675568285,1.99840144432528e-15,6.414326875,0.51043591438172,0.85216085,0.0678128057934456
"5233","Telemark","nome_cappelen1","1CAUB","UB",8,8,0.142787169293558,1.90125692967058e-14,3.4467547375,0.274284027049267,0.432988825,0.0344561559011508
"5234","Telemark","drangedal1","1DRUB","UB",8,8,0.151537311844757,4.9960036108132e-16,5.90106755,0.46959203505084,1.7789162875,0.141561660251154
"5235","Telemark","fritsoe1","1FRUB","UB",8,8,0.139716413114101,1.26731958260962e-13,16.955232175,1.349254505961,3.01571515,0.239982986539808
"5236","Telemark","furesdal","1FYUB","UB",8,8,0.142411257422131,8.59756710269721e-13,5.9148926375,0.470692200557992,0.316214499999999,0.0251635503761661
"5237","Trøndelag","namdalseid_1kub","1KUB","UB",8,8,0.1402310520923,4.9960036108132e-16,14.968158125,1.19112817728743,4.01428185,0.319446399695789
"5238","Telemark","kviteseid1","1KVUB","UB",8,8,0.154524271596384,7.89507348386564e-13,3.40847085,0.271237492081067,0.557461675,0.0443613905802688
"5239","Trøndelag","nsb_verdal","1NSUB","UB",8,8,0.157507439037758,0,1.78770773333333,0.142261261281804,0.231079133333333,0.0183886931576956
"5240","Trøndelag","sub_namdalseid","1SUB","UB",8,8,0.148373204661738,4.24660306919122e-15,6.215146125,0.494585613916094,1.531113375,0.121842131032682
"5241","Trøndelag","verdal_1vb","1VBUB","UB",8,8,0.149535218672966,4.80504525057768e-13,1.82655545,0.145352664349471,0.879593525,0.0699958287076873
"5242","Trøndelag","steinkjer_2bbb","2BBUB","UB",8,8,0.155199868967265,2.74780198594726e-15,4.1548345,0.330631224201872,0.861446675,0.0685517482681637
"5243","Telemark","nome_cappelen2","2CAUB","UB",8,8,0.143361884509873,1.0991207943789e-14,9.6856386625,0.770758635069424,1.4863426875,0.118279392922059
"5244","Telemark","fritsoe2","2FRUB","UB",8,8,0.142260765380948,4.9960036108132e-16,10.930580725,0.869827976624372,2.798360275,0.222686435159123
"5245","Telemark","kviteseid2","2KVUB","UB",8,8,0.149280187387668,2.65726329828908e-12,5.572570525,0.443451072390974,1.6136693875,0.128411729768348
"5246","Trøndelag","verdal_2vb","2VBUB","UB",8,8,0.136792490526079,1.20181642415673e-14,14.1833260125,1.12867322218662,3.356250425,0.267081922696512
"5247","Telemark","drangedal3","3DRUB","UB",8,8,0.1539696070681,7.32469640496447e-14,1.91590665,0.152463006925067,0.7860153625,0.0625491151440215
"5248","Telemark","kviteseid3","3KVUB","UB",8,8,0.148090734482854,2.18769447002387e-13,10.911798575,0.868333340617175,1.678704025,0.133587021783505
"5249","Telemark","notodden3","3NOUB","UB",8,8,0.147698890641502,7.68246577464993e-13,4.08899385,0.32539179174993,0.6590707625,0.0524471848496098
"5250","Telemark","drangedal4","4DRUB","UB",8,8,0.141014740236239,7.49400541621981e-16,11.866138475,0.944277296854587,2.457699075,0.195577478209314
"5251","Telemark","notodden5","5NOUB","UB",8,8,0.118519995983613,1.20500831535253e-13,19.3549072125,1.54021457797718,1.725729675,0.13732920410831
"5252","Telemark","notodden6","6NOUB","UB",8,8,0.148086301629681,2.33008057293205e-13,4.35362695,0.346450624735296,0.834405125,0.0663998500924804
"5253","Trøndelag","bratsberg","BRUB","UB",8,8,0.134506693016249,1.0769163338864e-14,17.6795887,1.40689696671831,4.9008619125,0.389998199392587
"5254","Hedmark","didrik_holmsen","DHUB","UB",8,8,0.1367219684525,2.4980018054066e-16,11.176821775,0.889423216774191,0.974273225000001,0.0775301998404162
"5255","Trøndelag","selbu_flub","FLUB","UB",8,8,0.14039490383428,1.99840144432528e-15,12.90225165,1.02672856355653,1.9064611,0.151711353938706
"5256","Trøndelag","hi_tydal","HIUB","UB",8,8,0.142628264000998,4.30211422042248e-14,13.6974712875,1.09001013163247,3.2421286625,0.258000401388395
"5257","Hedmark","halvard_pramhus","HPUB","UB",8,8,0.147252669598906,3.7470027081099e-14,4.4178803875,0.351563750829682,0.67606385,0.0537994517866189
"5258","Trøndelag","selbu_kl","KLUB","UB",8,8,0.137266182044254,1.28827504219942e-12,7.0785096125,0.563289897276436,0.954084299999999,0.0759236162356854
"5259","Trøndelag","singsaas","LAUB","UB",8,8,0.14649149608072,1.2544965066752e-12,1.5235811125,0.121242732627912,-1.170916625,-0.0931785844086146
"5260","Trøndelag","malvik","MAUB","UB",8,8,0.149900117767835,1.69253500104105e-13,9.494139675,0.755519629840565,0.3742906,0.0297850995714156
"5261","Hedmark","stig_dahlen","SDUB","UB",8,8,0.108337102715819,3.76088049591772e-15,53.4925921375,4.25680522874089,0.338600549999995,0.0269449756330671
"5262","Trøndelag","sl_tydal","SEUB","UB",8,8,0.140680007256522,6.97997215581836e-13,12.1158768875,0.964150848269236,3.5820966,0.285054190261336
"5263","Trøndelag","selbu_sl","SLUB","UB",8,8,0.145758232271631,1.14908083048704e-14,9.2405904,0.735342819623757,2.826348625,0.224913677284866
"5264","Hedmark","stangeskovene_aurskog","SSAUB","UB",8,8,0.14918748192053,5.14865927669916e-14,5.1507439625,0.409883181116306,-0.3516596375,-0.0279841847970145
"5265","Hedmark","stangeskovene_eidskog","SSBUB","UB",8,8,0.147518043240641,3.22519788653608e-14,6.2094971625,0.494136083763487,1.5641328875,0.124469740349112
"5266","Hedmark","truls_holm","THUB","UB",8,8,0.140201184621367,1.59872115546023e-14,15.9061653875,1.26577242352892,1.3041100125,0.103777777412504
"5267","Trøndelag","steinkjer_1bbb","1BBB","B",9,8,0.1529631464697,2.4980018054066e-15,6.913773115,0.550180583334051,0.0387998250000008,0.00308759196992525
"5268","Telemark","nome_cappelen1","1CAB","B",9,8,0.144116278921286,1.3239409568655e-14,5.36424304,0.426872897881148,1.80435794666667,0.143586243159571
"5269","Telemark","drangedal1","1DRB","B",9,8,0.146695088809514,2.22599716437344e-14,9.768550105,0.777356518025802,0.971085,0.0772764889561967
"5270","Telemark","fritsoe1","1FRB","B",9,8,0.145542417833864,1.64729341278758e-13,5.466116945,0.43497976565756,0.95701875,0.0761571323470634
"5271","Telemark","furesdal","1FYB","B",9,8,0.148426808101443,5.85226311855536e-13,2.562875625,0.20394716212424,0.136271875,0.0108441712553254
"5272","Trøndelag","namdalseid_1kub","1KB","B",9,8,0.153268795005991,9.99200722162641e-16,6.335415355,0.504156335144272,0.259291474999999,0.0206337599739192
"5273","Telemark","kviteseid1","1KVB","B",9,8,0.152133616012559,1.00280894699267e-13,5.34589057,0.425412454721925,0.3407467,0.0271157608236256
"5274","Trøndelag","nsb_verdal","1NSB","B",9,8,0.148260760092716,1.37390099297363e-14,11.47797523,0.913388247270417,2.944678855,0.234330097795716
"5275","Trøndelag","sub_namdalseid","1SB","B",9,8,0.156188835207131,2.82551759767102e-14,2.415429535,0.192213775092704,0.51304052,0.0408264673822182
"5276","Trøndelag","verdal_1vb","1VBB","B",9,8,0.153396171343,3.09474668114262e-13,1.254470695,0.0998276060365877,0.40570842,0.0322852502485014
"5277","Trøndelag","steinkjer_2bbb","2BBB","B",9,8,0.153673232281093,2.74780198594726e-15,10.59889191,0.8434330193866,2.02568474,0.16119886975841
"5278","Telemark","nome_cappelen2","2CAB","B",9,8,0.143901316406195,1.42386102908176e-14,7.526216875,0.598917309218944,0.889964374999999,0.0708211147284696
"5279","Telemark","fritsoe2","2FRB","B",9,8,0.142107248412283,7.7715611723761e-16,7.403615525,0.589161003777824,0.75890125,0.0603914426280591
"5280","Telemark","kviteseid2","2KVB","B",9,8,0.14709880074091,2.27526331109118e-12,8.543122275,0.679840069752364,1.774727205,0.141228303657707
"5281","Trøndelag","verdal_2vb","2VBB","B",9,8,0.13778768734902,8.99280649946377e-15,18.83962863,1.49921001124005,1.817741285,0.144651255384982
"5282","Telemark","drangedal3","3DRB","B",9,8,0.150563420644887,2.41501263431587e-13,0.41621375,0.0331212378476572,-0.13732,-0.0109275783926895
"5283","Telemark","kviteseid3","3KVB","B",9,8,0.15610958758434,2.06001882219198e-13,4.85328083,0.386211817153818,0.942336335,0.0749887428851751
"5284","Telemark","notodden3","3NOB","B",9,8,0.138824885076747,1.18349774425042e-12,9.67022915,0.769532385026919,0.107481116666667,0.00855307550326834
"5285","Telemark","drangedal4","4DRB","B",9,8,0.146366533336313,2.24820162486594e-15,8.01750661,0.638012904126722,1.118877605,0.0890374507752856
"5286","Telemark","notodden5","5NOB","B",9,8,0.132847028914125,7.14983627858601e-14,11.834265295,0.941740909780058,1.703663195,0.135573209423991
"5287","Telemark","notodden6","6NOB","B",9,8,0.141434092281241,2.31009655848879e-13,8.68438632,0.691081505273817,1.865264705,0.148433048987798
"5288","Trøndelag","bratsberg","BRB","B",9,8,0.154755689847352,7.74380559676047e-15,4.27021396,0.339812829897009,1.14180105,0.0908616405675082
"5289","Trøndelag","selbu_flub","FLB","B",9,8,0.15414043775412,2.27595720048157e-15,9.089281895,0.72330207137246,-4.70609408,-0.374499067743753
"5290","Trøndelag","hi_tydal","HIB","B",9,8,0.151493206105232,1.301736496373e-14,6.87672948,0.547232744523879,1.72451684,0.137232689765608
"5291","Trøndelag","selbu_kl","KLB","B",9,8,0.141328556712092,7.60752572048773e-13,9.572462855,0.761752390468403,1.364347675,0.108571338286092
"5292","Trøndelag","singsaas","LAB","B",9,8,0.147846294241107,8.10990163913061e-13,4.414288735,0.35127793620506,0.334513385,0.0266197293765762
"5293","Trøndelag","malvik","MAB","B",9,8,0.153222532275458,2.22044604925031e-15,5.88822987,0.468570444935924,1.346736875,0.107169915350191
"5294","Trøndelag","sl_tydal","SEB","B",9,8,0.153296796166688,5.45230527393414e-13,5.385381895,0.428555074513424,0.929046945,0.0739312068305871
"5295","Trøndelag","selbu_sl","SLB","B",9,8,0.150817607029864,8.70414851306123e-14,7.98446077,0.63538319973441,1.400961215,0.111484951223639
"5296","Trøndelag","steinkjer_1bbb","1BBUB","UB",9,8,0.151351402965322,2.74780198594726e-15,6.636977975,0.528153925956644,0.2226511,0.0177180115749239
"5297","Telemark","nome_cappelen1","1CAUB","UB",9,8,0.141803166225473,1.90125692967058e-14,3.9915014125,0.317633590078829,0.544746675,0.0433495630295621
"5298","Telemark","drangedal1","1DRUB","UB",9,8,0.151325949637766,7.49400541621981e-16,6.6974414125,0.53296545343387,0.796373862499999,0.0633734183830302
"5299","Telemark","fritsoe1","1FRUB","UB",9,8,0.137855371439315,1.23262511309008e-13,19.2722973625,1.53364069498939,2.3170651875,0.184386189028387
"5300","Telemark","furesdal","1FYUB","UB",9,8,0.142217739299981,7.7099437945094e-13,6.3535256375,0.505597505634605,0.438633,0.0349053050766137
"5301","Trøndelag","namdalseid_1kub","1KUB","UB",9,8,0.138106934551292,4.9960036108132e-16,16.276587675,1.29524969257244,1.30842955,0.104121515285002
"5302","Telemark","kviteseid1","1KVUB","UB",9,8,0.154157016038405,7.89757148567105e-13,4.070177725,0.323894452098138,0.661706875,0.0526569600170705
"5303","Trøndelag","nsb_verdal","1NSUB","UB",9,8,0.15502967920425,1.42663658664333e-14,2.167913375,0.172517064913142,0.380205641666667,0.030255803631338
"5304","Trøndelag","sub_namdalseid","1SUB","UB",9,8,0.148561941587577,3.49720252756924e-15,7.098752075,0.56490074126005,0.88360595,0.0703151273439551
"5305","Trøndelag","verdal_1vb","1VBUB","UB",9,8,0.14863720631112,4.65766314405869e-13,2.2626697875,0.180057540632657,0.4361143375,0.0347048762831861
"5306","Trøndelag","steinkjer_2bbb","2BBUB","UB",9,8,0.15445376943231,2.74780198594726e-15,4.7886455,0.38106830101988,0.633811000000001,0.0504370768180086
"5307","Telemark","nome_cappelen2","2CAUB","UB",9,8,0.141940697262581,1.12410081243297e-14,11.2115003,0.892182846110634,1.5258616375,0.121424211041209
"5308","Telemark","fritsoe2","2FRUB","UB",9,8,0.141756534007625,0,11.4283749,0.909441178421173,0.497794174999999,0.0396132017968011
"5309","Telemark","kviteseid2","2KVUB","UB",9,8,0.148652861860351,2.65776289865016e-12,6.1861647,0.492279345392796,0.613594175,0.0488282730018217
"5310","Trøndelag","verdal_2vb","2VBUB","UB",9,8,0.142184503048486,1.75137682134618e-14,14.10718425,1.12261405324782,-0.0761417624999989,-0.00605916893880187
"5311","Telemark","drangedal3","3DRUB","UB",9,8,0.152995904031832,7.87425680215392e-14,2.1011882,0.167207244198181,0.18528155,0.0147442372731141
"5312","Telemark","kviteseid3","3KVUB","UB",9,8,0.147038898091493,2.1976864772455e-13,11.569860425,0.920700238761023,0.658061849999999,0.0523668981438487
"5313","Telemark","notodden3","3NOUB","UB",9,8,0.147194852744716,7.84511344775751e-13,4.438943525,0.353239902054756,0.349949675,0.0278481103048261
"5314","Telemark","drangedal4","4DRUB","UB",9,8,0.14044717982252,2.4980018054066e-16,12.22922135,0.973170514008721,0.363082875,0.0288932171541334
"5315","Telemark","notodden5","5NOUB","UB",9,8,0.117601957530848,1.21749832437956e-13,20.6164419375,1.64060432166009,1.261534725,0.100389743682912
"5316","Telemark","notodden6","6NOUB","UB",9,8,0.147255259633222,2.33008057293205e-13,5.1595544125,0.410584294450487,0.805927462500001,0.0641336697151916
"5317","Trøndelag","bratsberg","BRUB","UB",9,8,0.130973734384055,1.67366120962242e-14,19.557673525,1.55635020844062,1.878084825,0.149453241722314
"5318","Trøndelag","selbu_flub","FLUB","UB",9,8,0.139319029621383,1.99840144432528e-15,13.38112335,1.06483596263744,0.478871699999999,0.0381073990809098
"5319","Trøndelag","hi_tydal","HIUB","UB",9,8,0.140882369398385,4.12447853648246e-14,13.6730745125,1.08806869796409,-0.0243967749999978,-0.0019414336683754
"5320","Trøndelag","selbu_kl","KLUB","UB",9,8,0.135281809147299,1.30548349908111e-12,8.32576895,0.66254364171676,1.2472593375,0.0992537444403238
"5321","Trøndelag","singsaas","LAUB","UB",9,8,0.146052183882185,1.18999254894447e-12,2.6569965375,0.211437066360588,1.133415425,0.0901943337326757
"5322","Trøndelag","malvik","MAUB","UB",9,8,0.148287323830541,1.62980740014973e-13,11.51420865,0.91627161121948,2.020068975,0.160751981378914
"5323","Trøndelag","sl_tydal","SEUB","UB",9,8,0.139589564394803,1.02748365371497e-12,13.94787195,1.10993638322765,1.8319950625,0.14578553495841
"5324","Trøndelag","selbu_sl","SLUB","UB",9,8,0.14521467139619,1.02418074021671e-14,11.353341975,0.903470247966976,2.112751575,0.168127428343219
"5325","Trøndelag","steinkjer_1bbb","1BBB","B",10,8,0.15373191737939,2.4980018054066e-15,7.013651465,0.558128649889232,0.09987835,0.00794806655518121
"5326","Trøndelag","namdalseid_1kub","1KB","B",10,8,0.15391583770314,2.4980018054066e-16,6.32215768,0.503101322889195,-0.0132576750000002,-0.00105501225507787
"5327","Trøndelag","nsb_verdal","1NSB","B",10,8,0.146868929071709,1.54876111935209e-14,12.470758805,0.992391453961264,0.992783574999999,0.0790032066908467
"5328","Trøndelag","sub_namdalseid","1SB","B",10,8,0.155748380890527,3.34732241924485e-14,2.956448615,0.235266705537219,0.54101908,0.0430529304445148
"5329","Trøndelag","verdal_1vb","1VBB","B",10,8,0.154037640008651,3.0250801863474e-13,1.00147382,0.0796947544150615,-0.252996875,-0.0201328516215262
"5330","Trøndelag","steinkjer_2bbb","2BBB","B",10,8,0.15272694978817,2.99760216648792e-15,11.11129805,0.884209004412419,0.512406139999998,0.0407759850258188
"5331","Trøndelag","verdal_2vb","2VBB","B",10,8,0.138452293488343,6.21724893790088e-15,19.153588335,1.52419413073126,0.313959704999998,0.0249841194912117
"5332","Trøndelag","bratsberg","BRB","B",10,8,0.155988112332754,1.04916075827077e-14,3.71510716,0.295638834315046,-0.555106799999999,-0.0441739955819621
"5333","Trøndelag","selbu_flub","FLB","B",10,8,0.136590385950874,1.72084568816899e-15,6.51364363,0.518339290626768,-2.575638265,-0.204962780745692
"5334","Trøndelag","hi_tydal","HIB","B",10,8,0.150213699447037,1.27398092075737e-14,8.3840083,0.667178181934239,1.50727882,0.11994543741036
"5335","Trøndelag","selbu_kl","KLB","B",10,8,0.143343675019639,7.39741601307742e-13,7.403049365,0.589115950196534,-2.16941349,-0.17263644027187
"5336","Trøndelag","singsaas","LAB","B",10,8,0.148178780648312,8.96505092384814e-13,3.80354403,0.302676416821084,-0.610744705,-0.0486015193839757
"5337","Trøndelag","malvik","MAB","B",10,8,0.154892371651604,2.24820162486594e-15,5.7315177,0.456099686686845,-0.15671217,-0.0124707582490787
"5338","Trøndelag","sl_tydal","SEB","B",10,8,0.153133417096268,5.4348192612963e-13,5.49816726,0.437530248687511,0.112785365000001,0.00897517417408683
"5339","Trøndelag","selbu_sl","SLB","B",10,8,0.148689593862134,7.97695243193175e-14,11.094752835,0.882892378036535,3.110292065,0.247509178302124
"5340","Trøndelag","steinkjer_1bbb","1BBUB","UB",10,8,0.148972749314718,2.74780198594726e-15,8.41097775,0.669324342574224,1.773999775,0.14117041661758
"5341","Trøndelag","namdalseid_1kub","1KUB","UB",10,8,0.138135281477655,4.9960036108132e-16,17.576706525,1.39870986336466,1.30011885,0.103460170792225
"5342","Trøndelag","nsb_verdal","1NSUB","UB",10,8,0.153694226580286,1.42386102908176e-14,2.768636,0.220321052511086,0.600722625,0.0478039875979445
"5343","Trøndelag","sub_namdalseid","1SUB","UB",10,8,0.148912123960204,3.24740234702858e-15,7.34983085,0.584880955333403,0.251078775,0.0199802140733538
"5344","Trøndelag","verdal_1vb","1VBUB","UB",10,8,0.149412749971695,4.97518692910148e-13,1.6728185875,0.133118673548314,-0.5898512,-0.0469388670843431
"5345","Trøndelag","steinkjer_2bbb","2BBUB","UB",10,8,0.153078363992711,2.4980018054066e-15,5.30221,0.421936465405639,0.5135645,0.0408681643857589
"5346","Trøndelag","verdal_2vb","2VBUB","UB",10,8,0.140342167204192,1.87350135405495e-14,15.853535125,1.26158424031237,1.746350875,0.138970187064553
"5347","Trøndelag","bratsberg","BRUB","UB",10,8,0.132027459991743,1.85129689356245e-14,19.5729601,1.55756667542772,0.0152865750000011,0.00121646698709732
"5348","Trøndelag","selbu_flub","FLUB","UB",10,8,0.140838829309777,1.99840144432528e-15,13.3186989,1.05986838274379,-0.0624244499999982,-0.0049675798936466
"5349","Trøndelag","hi_tydal","HIUB","UB",10,8,0.138968752756816,4.52415882534751e-14,15.401859325,1.22564102218988,1.7287848125,0.137572324225785
"5350","Trøndelag","selbu_kl","KLUB","UB",10,8,0.13652488613782,1.26149091173033e-12,8.0136072625,0.637702603911993,-0.312161687500002,-0.0248410378047663
"5351","Trøndelag","singsaas","LAUB","UB",10,8,0.147180796043033,1.0902390101819e-12,2.059658475,0.163902413688682,-0.5973380625,-0.0475346526719052
"5352","Trøndelag","malvik","MAUB","UB",10,8,0.147785437141131,1.79772863262428e-13,11.3104278875,0.900055253390024,-0.203780762500001,-0.0162163578294553
"5353","Trøndelag","sl_tydal","SEUB","UB",10,8,0.137817355830094,9.97008031689006e-13,16.3357736125,1.29995955982976,2.3879016625,0.190023176602115
"5354","Trøndelag","selbu_sl","SLUB","UB",10,8,0.146056937731082,1.07414077632484e-14,10.66595945,0.848770084642607,-0.687382525,-0.0547001633243692
"5355","Trøndelag","steinkjer_1bbb","1BBB","B",11,8,0.152946035738422,2.24820162486594e-15,7.92661367,0.630779873780145,0.912962204999999,0.0726512238909132
"5356","Trøndelag","namdalseid_1kub","1KB","B",11,8,0.152684417026876,7.21644966006352e-16,7.21322261,0.574010017001861,0.89106493,0.0709086941126669
"5357","Trøndelag","nsb_verdal","1NSB","B",11,8,0.145440845212298,1.29896093881143e-14,14.69742667,1.16958405263058,2.226667865,0.177192598669314
"5358","Trøndelag","sub_namdalseid","1SB","B",11,8,0.154797963757359,3.17523785042795e-14,3.563651115,0.283586345203597,0.6072025,0.0483196396663782
"5359","Trøndelag","verdal_1vb","1VBB","B",11,8,0.15393651263079,3.0650482152339e-13,1.03613823,0.0824532605154936,0.03466441,0.00275850610043207
"5360","Trøndelag","steinkjer_2bbb","2BBB","B",11,8,0.145522736677249,2.27595720048157e-15,9.781040775,0.778350493962316,-1.330257275,-0.105858510450102
"5361","Trøndelag","verdal_2vb","2VBB","B",11,8,0.139878488084944,4.49640324973188e-15,17.88086488,1.42291401620514,-1.272723455,-0.101280114526123
"5362","Trøndelag","bratsberg","BRB","B",11,8,0.155523158282642,1.07414077632484e-14,4.201912995,0.33437761179816,0.486805835,0.0387387774831138
"5363","Trøndelag","selbu_flub","FLB","B",11,8,0.150985215564129,1.99840144432528e-15,8.78877429,0.699388435986231,2.27513066,0.181049145359463
"5364","Trøndelag","hi_tydal","HIB","B",11,8,0.150888980230873,1.62370117351429e-14,8.140230175,0.647778935128527,-0.243778125,-0.0193992468057121
"5365","Trøndelag","selbu_kl","KLB","B",11,8,0.144296727104557,7.48512363202281e-13,7.641405995,0.608083768138146,0.238356629999999,0.018967817941613
